frame, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
20,  0.000,  0.98,  1, 0.09, 0.00, 0.18, 0.02, 0.17, 0.20, 0.00, 0.48, 0.23, 0.10, 0.04, 0.06, 0.17, 0.00, 0.46, 0.79, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
21,  0.000,  0.98,  1, 0.15, 0.00, 0.26, 0.02, 0.10, 0.20, 0.00, 0.35, 0.16, 0.01, 0.19, 0.04, 0.11, 0.01, 0.38, 0.94, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
22,  0.000,  0.98,  1, 0.20, 0.00, 0.38, 0.02, 0.04, 0.23, 0.00, 0.24, 0.12, 0.00, 0.34, 0.04, 0.03, 0.12, 0.14, 0.93, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
23,  0.000,  0.98,  1, 0.31, 0.05, 0.45, 0.00, 0.00, 0.35, 0.00, 0.19, 0.16, 0.00, 0.46, 0.17, 0.00, 0.29, 0.00, 0.98, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
24,  0.000,  0.98,  1, 0.33, 0.04, 0.43, 0.04, 0.00, 0.35, 0.00, 0.31, 0.25, 0.00, 0.47, 0.19, 0.00, 0.30, 0.00, 1.11, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
25,  0.000,  0.98,  1, 0.36, 0.04, 0.49, 0.04, 0.09, 0.45, 0.00, 0.62, 0.24, 0.00, 0.38, 0.33, 0.14, 0.19, 0.17, 1.35, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
26,  0.000,  0.98,  1, 0.18, 0.00, 0.36, 0.04, 0.22, 0.64, 0.00, 1.11, 0.29, 0.16, 0.25, 0.31, 0.28, 0.02, 0.40, 1.33, 0.02, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
27,  0.000,  0.98,  1, 0.08, 0.00, 0.36, 0.00, 0.39, 0.70, 0.01, 1.46, 0.32, 0.41, 0.16, 0.33, 0.46, 0.00, 0.46, 0.87, 0.02, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
28,  0.000,  0.98,  1, 0.07, 0.00, 0.45, 0.00, 0.49, 1.04, 0.10, 1.46, 0.43, 0.68, 0.15, 0.23, 0.45, 0.00, 0.30, 0.35, 0.81, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
29,  0.000,  0.98,  1, 0.11, 0.07, 0.65, 0.00, 0.49, 0.89, 0.13, 1.25, 0.38, 0.77, 0.18, 0.18, 0.45, 0.00, 0.06, 0.00, 1.75, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
30,  0.000,  0.98,  1, 0.11, 0.13, 0.77, 0.00, 0.50, 1.11, 0.21, 1.02, 0.38, 0.75, 0.15, 0.13, 0.27, 0.00, 0.08, 0.05, 2.55, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
31,  0.000,  0.98,  1, 0.04, 0.13, 0.77, 0.00, 0.53, 1.16, 0.21, 0.98, 0.38, 0.56, 0.10, 0.09, 0.14, 0.00, 0.33, 0.39, 2.25, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
32,  0.000,  0.98,  1, 0.00, 0.06, 0.68, 0.00, 0.60, 1.39, 0.21, 1.05, 0.46, 0.31, 0.04, 0.03, 0.00, 0.00, 0.53, 0.65, 1.57, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
33,  0.000,  0.98,  1, 0.03, 0.02, 0.55, 0.00, 0.61, 1.41, 0.17, 1.16, 0.55, 0.13, 0.00, 0.00, 0.00, 0.00, 0.45, 0.64, 0.91, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
34,  0.000,  0.98,  1, 0.03, 0.02, 0.42, 0.00, 0.57, 1.36, 0.14, 1.26, 0.61, 0.23, 0.00, 0.00, 0.00, 0.00, 0.20, 0.29, 0.60, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
35,  0.000,  0.98,  1, 0.03, 0.02, 0.34, 0.00, 0.58, 1.37, 0.17, 1.33, 0.74, 0.43, 0.00, 0.01, 0.00, 0.02, 0.00, 0.03, 0.42, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
36,  0.000,  0.98,  1, 0.00, 0.00, 0.30, 0.00, 0.62, 1.28, 0.19, 1.39, 0.80, 0.62, 0.00, 0.01, 0.00, 0.02, 0.00, 0.00, 0.50, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
37,  0.000,  0.98,  1, 0.00, 0.00, 0.21, 0.00, 0.67, 1.18, 0.15, 1.51, 0.88, 0.71, 0.00, 0.01, 0.00, 0.02, 0.10, 0.00, 0.37, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
38,  0.000,  0.98,  1, 0.00, 0.00, 0.24, 0.00, 0.69, 1.16, 0.10, 1.59, 0.92, 0.63, 0.00, 0.00, 0.00, 0.00, 0.27, 0.00, 0.35, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
39,  0.000,  0.98,  1, 0.00, 0.00, 0.26, 0.00, 0.70, 1.02, 0.06, 1.69, 0.94, 0.57, 0.00, 0.00, 0.00, 0.00, 0.57, 0.13, 0.17, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
40,  0.000,  0.98,  1, 0.00, 0.00, 0.38, 0.00, 0.68, 0.91, 0.04, 1.69, 0.93, 0.55, 0.00, 0.00, 0.00, 0.00, 0.83, 0.56, 0.24, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
41,  0.000,  0.98,  1, 0.16, 0.00, 0.59, 0.00, 0.72, 1.00, 0.09, 1.80, 0.86, 0.65, 0.03, 0.15, 0.00, 0.00, 0.91, 1.01, 0.81, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
42,  0.000,  0.98,  1, 0.30, 0.00, 0.80, 0.00, 0.64, 0.88, 0.18, 1.90, 0.78, 0.73, 0.04, 0.34, 0.00, 0.00, 0.84, 1.29, 1.78, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
43,  0.000,  0.98,  1, 0.37, 0.01, 0.93, 0.00, 0.70, 0.97, 0.27, 1.95, 0.75, 0.77, 0.21, 0.49, 0.00, 0.00, 0.56, 1.10, 2.57, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
44,  0.000,  0.98,  1, 0.21, 0.01, 0.87, 0.00, 0.70, 1.05, 0.27, 1.84, 0.70, 0.88, 0.28, 0.49, 0.00, 0.00, 0.31, 0.65, 2.52, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
45,  0.000,  0.98,  1, 0.07, 0.01, 0.77, 0.00, 0.79, 1.40, 0.21, 1.59, 0.75, 0.89, 0.28, 0.44, 0.03, 0.01, 0.08, 0.24, 1.92, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
46,  0.000,  0.98,  1, 0.00, 0.00, 0.60, 0.00, 0.68, 1.22, 0.11, 1.43, 0.73, 0.92, 0.17, 0.36, 0.03, 0.04, 0.00, 0.00, 1.16, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
47,  0.000,  0.98,  1, 0.00, 0.00, 0.35, 0.00, 0.54, 0.88, 0.04, 1.25, 0.71, 0.92, 0.07, 0.28, 0.03, 0.07, 0.00, 0.00, 0.78, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
48,  0.000,  0.98,  1, 0.00, 0.00, 0.18, 0.00, 0.38, 0.52, 0.00, 1.10, 0.62, 0.90, 0.06, 0.21, 0.00, 0.10, 0.00, 0.03, 0.48, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
49,  0.000,  0.98,  1, 0.00, 0.00, 0.15, 0.00, 0.32, 0.48, 0.00, 0.92, 0.54, 0.71, 0.00, 0.28, 0.01, 0.07, 0.06, 0.21, 0.33, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
50,  0.000,  0.98,  1, 0.00, 0.00, 0.26, 0.03, 0.30, 0.35, 0.00, 0.87, 0.48, 0.53, 0.00, 0.23, 0.01, 0.04, 0.16, 0.40, 0.10, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
51,  0.000,  0.98,  1, 0.02, 0.00, 0.34, 0.03, 0.30, 0.47, 0.00, 0.90, 0.42, 0.30, 0.04, 0.23, 0.01, 0.00, 0.28, 0.67, 0.03, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
52,  0.000,  0.98,  1, 0.03, 0.00, 0.37, 0.03, 0.30, 0.51, 0.00, 0.96, 0.43, 0.23, 0.04, 0.15, 0.00, 0.00, 0.35, 0.82, 0.03, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
53,  0.000,  0.98,  1, 0.03, 0.00, 0.35, 0.00, 0.32, 0.66, 0.00, 1.02, 0.53, 0.14, 0.04, 0.13, 0.00, 0.00, 0.40, 0.85, 0.07, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
54,  0.000,  0.98,  1, 0.02, 0.02, 0.34, 0.00, 0.38, 0.67, 0.00, 1.10, 0.70, 0.30, 0.00, 0.05, 0.00, 0.00, 0.48, 0.84, 0.18, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
55,  0.000,  0.98,  1, 0.08, 0.02, 0.29, 0.00, 0.48, 0.70, 0.00, 1.25, 0.85, 0.40, 0.00, 0.00, 0.00, 0.01, 0.54, 0.77, 0.17, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
56,  0.000,  0.98,  1, 0.08, 0.02, 0.25, 0.00, 0.52, 0.71, 0.00, 1.34, 0.92, 0.42, 0.00, 0.00, 0.00, 0.01, 0.55, 0.82, 0.13, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
57,  0.000,  0.98,  1, 0.09, 0.00, 0.25, 0.00, 0.58, 0.75, 0.00, 1.40, 0.86, 0.34, 0.00, 0.03, 0.00, 0.01, 0.54, 0.82, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
58,  0.000,  0.98,  1, 0.08, 0.00, 0.28, 0.00, 0.54, 0.78, 0.00, 1.37, 0.78, 0.26, 0.00, 0.09, 0.00, 0.00, 0.50, 0.83, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
59,  0.000,  0.98,  1, 0.17, 0.00, 0.35, 0.00, 0.50, 0.77, 0.00, 1.33, 0.65, 0.20, 0.03, 0.09, 0.00, 0.00, 0.51, 0.91, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
60,  0.000,  0.98,  1, 0.25, 0.00, 0.42, 0.00, 0.41, 0.88, 0.00, 1.25, 0.59, 0.08, 0.10, 0.06, 0.00, 0.00, 0.38, 0.95, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
61,  0.000,  0.98,  1, 0.23, 0.02, 0.44, 0.00, 0.37, 0.93, 0.00, 1.23, 0.54, 0.00, 0.16, 0.00, 0.00, 0.00, 0.23, 0.83, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
62,  0.000,  0.98,  1, 0.18, 0.02, 0.42, 0.00, 0.35, 0.93, 0.00, 1.29, 0.59, 0.18, 0.13, 0.05, 0.00, 0.03, 0.06, 0.56, 0.03, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
63,  0.000,  0.98,  1, 0.08, 0.02, 0.35, 0.00, 0.39, 0.67, 0.00, 1.43, 0.65, 0.43, 0.06, 0.07, 0.00, 0.07, 0.00, 0.40, 0.03, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
64,  0.000,  0.98,  1, 0.03, 0.00, 0.35, 0.00, 0.44, 0.65, 0.00, 1.59, 0.74, 0.67, 0.00, 0.06, 0.00, 0.08, 0.20, 0.36, 0.03, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
65,  0.000,  0.98,  1, 0.01, 0.00, 0.54, 0.00, 0.57, 0.81, 0.03, 1.65, 0.84, 0.80, 0.00, 0.03, 0.02, 0.05, 0.45, 0.41, 0.72, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
66,  0.000,  0.98,  1, 0.08, 0.00, 0.75, 0.00, 0.61, 0.95, 0.03, 1.65, 0.86, 0.91, 0.00, 0.11, 0.09, 0.01, 0.60, 0.26, 1.74, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
67,  0.000,  0.98,  1, 0.14, 0.00, 0.97, 0.00, 0.72, 1.17, 0.03, 1.53, 0.89, 1.02, 0.00, 0.13, 0.10, 0.00, 0.62, 0.16, 2.43, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
68,  0.000,  0.98,  1, 0.13, 0.00, 0.90, 0.00, 0.71, 1.25, 0.01, 1.48, 0.85, 0.99, 0.00, 0.12, 0.09, 0.00, 0.62, 0.09, 2.11, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
69,  0.000,  0.98,  1, 0.06, 0.00, 0.77, 0.00, 0.66, 1.32, 0.01, 1.35, 0.85, 0.89, 0.00, 0.03, 0.02, 0.00, 0.70, 0.11, 1.31, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
70,  0.000,  0.98,  1, 0.00, 0.00, 0.52, 0.00, 0.57, 1.06, 0.00, 1.35, 0.84, 0.83, 0.00, 0.06, 0.01, 0.00, 0.69, 0.08, 0.71, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
71,  0.000,  0.98,  1, 0.00, 0.00, 0.43, 0.00, 0.51, 0.89, 0.00, 1.27, 0.80, 0.78, 0.00, 0.12, 0.00, 0.01, 0.60, 0.03, 0.31, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
