frame, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
15,  0.000,  0.98,  1, 0.17, 0.10, 1.49, 0.04, 0.00, 0.44, 0.01, 0.00, 0.07, 0.00, 0.00, 0.30, 0.00, 0.00, 0.75, 0.85, 0.57, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
16,  0.000,  0.98,  1, 0.50, 0.27, 1.51, 0.00, 0.00, 0.44, 0.04, 0.00, 0.09, 0.00, 0.00, 0.35, 0.00, 0.00, 0.96, 1.18, 1.33, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00
17,  0.000,  0.98,  1, 0.73, 0.40, 1.62, 0.00, 0.00, 0.94, 0.14, 0.00, 0.08, 0.00, 0.06, 0.56, 0.00, 0.00, 1.07, 1.55, 1.75, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00
18,  0.000,  0.98,  1, 0.74, 0.40, 1.43, 0.00, 0.00, 1.14, 0.13, 0.00, 0.03, 0.00, 0.06, 0.56, 0.00, 0.00, 0.91, 1.52, 1.65, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00
19,  0.000,  0.98,  1, 0.43, 0.14, 1.32, 0.00, 0.00, 1.25, 0.09, 0.00, 0.01, 0.00, 0.06, 0.54, 0.00, 0.00, 0.70, 1.06, 1.37, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00
20,  0.000,  0.98,  1, 0.22, 0.00, 1.14, 0.00, 0.00, 0.97, 0.00, 0.00, 0.01, 0.00, 0.00, 0.35, 0.00, 0.00, 0.53, 0.53, 1.25, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00
21,  0.000,  0.98,  1, 0.10, 0.00, 1.20, 0.00, 0.00, 0.82, 0.10, 0.00, 0.00, 0.00, 0.00, 0.32, 0.00, 0.00, 0.51, 0.26, 0.99, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00
22,  0.000,  0.98,  1, 0.04, 0.00, 1.27, 0.00, 0.00, 0.77, 0.19, 0.00, 0.00, 0.00, 0.00, 0.18, 0.00, 0.00, 0.67, 0.38, 0.72, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00
23,  0.000,  0.98,  1, 0.07, 0.00, 1.39, 0.00, 0.00, 0.61, 0.24, 0.00, 0.00, 0.00, 0.00, 0.11, 0.00, 0.00, 0.86, 0.48, 0.51, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00
24,  0.000,  0.98,  1, 0.15, 0.00, 1.29, 0.00, 0.00, 0.49, 0.23, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.99, 0.53, 0.55, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00
25,  0.000,  0.98,  1, 0.24, 0.00, 1.26, 0.00, 0.00, 0.37, 0.21, 0.00, 0.00, 0.00, 0.00, 0.08, 0.00, 0.00, 0.85, 0.63, 0.42, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00
26,  0.000,  0.98,  1, 0.35, 0.08, 1.27, 0.00, 0.00, 0.37, 0.16, 0.00, 0.00, 0.00, 0.00, 0.12, 0.00, 0.00, 0.51, 0.73, 0.46, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00
27,  0.000,  0.98,  1, 0.31, 0.08, 1.28, 0.00, 0.00, 0.32, 0.06, 0.00, 0.00, 0.00, 0.00, 0.28, 0.00, 0.00, 0.21, 0.92, 0.24, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
28,  0.000,  0.98,  1, 0.29, 0.08, 1.27, 0.00, 0.00, 0.33, 0.00, 0.00, 0.00, 0.00, 0.00, 0.34, 0.00, 0.00, 0.00, 0.89, 0.19, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
29,  0.000,  0.98,  1, 0.17, 0.01, 1.25, 0.00, 0.00, 0.24, 0.00, 0.00, 0.00, 0.00, 0.00, 0.29, 0.00, 0.00, 0.00, 0.81, 0.04, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
30,  0.000,  0.98,  1, 0.18, 0.04, 1.20, 0.00, 0.00, 0.17, 0.00, 0.00, 0.00, 0.00, 0.00, 0.14, 0.05, 0.00, 0.25, 0.59, 0.04, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
31,  0.000,  0.98,  1, 0.09, 0.04, 1.17, 0.00, 0.00, 0.05, 0.00, 0.00, 0.06, 0.00, 0.00, 0.09, 0.05, 0.00, 0.62, 0.40, 0.09, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
32,  0.000,  0.98,  1, 0.06, 0.03, 1.12, 0.00, 0.00, 0.11, 0.00, 0.00, 0.06, 0.00, 0.00, 0.10, 0.05, 0.00, 0.86, 0.29, 0.07, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
33,  0.000,  0.98,  1, 0.00, 0.00, 1.12, 0.00, 0.00, 0.16, 0.00, 0.00, 0.08, 0.00, 0.00, 0.17, 0.07, 0.00, 0.78, 0.15, 0.16, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
34,  0.000,  0.98,  1, 0.00, 0.00, 1.18, 0.00, 0.00, 0.41, 0.00, 0.00, 0.09, 0.00, 0.00, 0.14, 0.16, 0.00, 0.62, 0.06, 0.10, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
35,  0.000,  0.98,  1, 0.00, 0.04, 1.10, 0.00, 0.00, 0.40, 0.00, 0.00, 0.15, 0.00, 0.00, 0.22, 0.23, 0.02, 0.50, 0.00, 0.10, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
36,  0.000,  0.98,  1, 0.00, 0.08, 0.99, 0.00, 0.00, 0.44, 0.00, 0.00, 0.21, 0.00, 0.00, 0.14, 0.25, 0.02, 0.63, 0.00, 0.06, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
37,  0.000,  0.98,  1, 0.00, 0.08, 0.93, 0.00, 0.00, 0.34, 0.00, 0.00, 0.22, 0.00, 0.00, 0.13, 0.16, 0.02, 0.81, 0.27, 0.06, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
38,  0.000,  0.98,  1, 0.00, 0.04, 1.09, 0.00, 0.00, 0.56, 0.00, 0.00, 0.22, 0.00, 0.00, 0.06, 0.09, 0.00, 1.19, 0.65, 0.19, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
39,  0.000,  0.98,  1, 0.03, 0.09, 1.23, 0.00, 0.00, 0.61, 0.00, 0.00, 0.14, 0.00, 0.05, 0.25, 0.02, 0.00, 1.00, 0.88, 0.25, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
40,  0.000,  0.98,  1, 0.06, 0.09, 1.27, 0.00, 0.00, 0.57, 0.00, 0.00, 0.05, 0.00, 0.13, 0.46, 0.04, 0.03, 0.60, 0.62, 0.25, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
41,  0.000,  0.98,  1, 0.13, 0.11, 1.18, 0.00, 0.00, 0.56, 0.00, 0.00, 0.00, 0.00, 0.16, 0.66, 0.04, 0.06, 0.11, 0.23, 0.16, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
42,  0.000,  0.98,  1, 0.17, 0.09, 1.18, 0.00, 0.00, 0.52, 0.00, 0.00, 0.00, 0.00, 0.17, 0.67, 0.01, 0.17, 0.00, 0.01, 0.05, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
43,  0.000,  0.98,  1, 0.22, 0.15, 1.16, 0.00, 0.00, 0.47, 0.00, 0.00, 0.00, 0.00, 0.19, 0.64, 0.01, 0.14, 0.00, 0.00, 0.05, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
44,  0.000,  0.98,  1, 0.16, 0.13, 1.18, 0.00, 0.00, 0.27, 0.00, 0.00, 0.01, 0.00, 0.24, 0.47, 0.03, 0.11, 0.26, 0.11, 0.01, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
45,  0.000,  0.98,  1, 0.08, 0.06, 1.20, 0.00, 0.00, 0.20, 0.01, 0.00, 0.06, 0.00, 0.26, 0.27, 0.03, 0.00, 0.72, 0.32, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
46,  0.000,  0.98,  1, 0.00, 0.00, 1.17, 0.00, 0.00, 0.23, 0.03, 0.00, 0.13, 0.00, 0.20, 0.05, 0.02, 0.00, 1.20, 0.54, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
47,  0.000,  0.98,  1, 0.00, 0.00, 1.13, 0.00, 0.00, 0.30, 0.03, 0.00, 0.21, 0.00, 0.18, 0.00, 0.00, 0.00, 1.34, 0.60, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
48,  0.000,  0.98,  1, 0.00, 0.00, 1.08, 0.00, 0.00, 0.43, 0.02, 0.00, 0.21, 0.00, 0.16, 0.00, 0.00, 0.00, 1.26, 0.53, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
49,  0.000,  0.98,  1, 0.00, 0.00, 1.03, 0.00, 0.00, 0.31, 0.00, 0.00, 0.20, 0.00, 0.22, 0.01, 0.00, 0.00, 1.05, 0.50, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
50,  0.000,  0.98,  1, 0.00, 0.00, 1.08, 0.00, 0.00, 0.35, 0.03, 0.00, 0.17, 0.00, 0.30, 0.01, 0.00, 0.00, 1.06, 0.62, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
51,  0.000,  0.98,  1, 0.00, 0.01, 1.10, 0.00, 0.00, 0.30, 0.03, 0.00, 0.17, 0.00, 0.29, 0.01, 0.00, 0.00, 1.20, 0.77, 0.04, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
52,  0.000,  0.98,  1, 0.01, 0.01, 1.12, 0.00, 0.00, 0.40, 0.03, 0.00, 0.13, 0.00, 0.22, 0.00, 0.00, 0.00, 1.48, 0.81, 0.04, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
53,  0.000,  0.98,  1, 0.01, 0.04, 1.09, 0.10, 0.00, 0.32, 0.03, 0.00, 0.09, 0.00, 0.18, 0.00, 0.00, 0.00, 1.43, 0.66, 0.04, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
54,  0.000,  0.98,  1, 0.03, 0.03, 0.94, 0.22, 0.00, 0.23, 0.03, 0.00, 0.06, 0.00, 0.12, 0.00, 0.04, 0.00, 1.12, 0.45, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
55,  0.000,  0.98,  1, 0.02, 0.03, 0.92, 0.22, 0.00, 0.17, 0.03, 0.00, 0.06, 0.00, 0.12, 0.00, 0.12, 0.00, 0.70, 0.23, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
56,  0.000,  0.98,  1, 0.06, 0.00, 0.88, 0.12, 0.00, 0.11, 0.00, 0.00, 0.06, 0.00, 0.04, 0.04, 0.17, 0.02, 0.43, 0.08, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
57,  0.000,  0.98,  1, 0.04, 0.02, 0.89, 0.02, 0.00, 0.18, 0.00, 0.00, 0.05, 0.00, 0.06, 0.07, 0.27, 0.02, 0.27, 0.01, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
58,  0.000,  0.98,  1, 0.04, 0.02, 0.84, 0.02, 0.00, 0.13, 0.00, 0.00, 0.08, 0.00, 0.02, 0.08, 0.30, 0.02, 0.25, 0.00, 0.04, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
59,  0.000,  0.98,  1, 0.01, 0.04, 0.83, 0.04, 0.00, 0.34, 0.00, 0.00, 0.09, 0.00, 0.02, 0.06, 0.25, 0.04, 0.28, 0.03, 0.04, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
60,  0.000,  0.98,  1, 0.01, 0.02, 0.80, 0.02, 0.00, 0.24, 0.02, 0.00, 0.08, 0.00, 0.07, 0.05, 0.16, 0.05, 0.33, 0.10, 0.04, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
61,  0.000,  0.98,  1, 0.01, 0.02, 0.87, 0.02, 0.00, 0.25, 0.02, 0.00, 0.05, 0.00, 0.07, 0.07, 0.14, 0.04, 0.30, 0.10, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
62,  0.000,  0.98,  1, 0.00, 0.00, 0.81, 0.00, 0.00, 0.03, 0.02, 0.00, 0.02, 0.00, 0.08, 0.17, 0.14, 0.01, 0.28, 0.13, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
63,  0.000,  0.98,  1, 0.00, 0.00, 0.95, 0.00, 0.00, 0.21, 0.03, 0.00, 0.02, 0.00, 0.01, 0.16, 0.09, 0.00, 0.24, 0.11, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
64,  0.000,  0.98,  1, 0.00, 0.00, 0.95, 0.00, 0.00, 0.37, 0.04, 0.00, 0.00, 0.00, 0.01, 0.23, 0.08, 0.00, 0.24, 0.15, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
65,  0.000,  0.98,  1, 0.00, 0.00, 0.94, 0.00, 0.00, 0.44, 0.04, 0.00, 0.00, 0.00, 0.01, 0.19, 0.16, 0.00, 0.15, 0.08, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
66,  0.000,  0.98,  1, 0.00, 0.00, 0.85, 0.00, 0.00, 0.46, 0.01, 0.00, 0.00, 0.00, 0.01, 0.23, 0.18, 0.03, 0.09, 0.08, 0.04, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
67,  0.000,  0.98,  1, 0.00, 0.00, 0.82, 0.05, 0.00, 0.29, 0.00, 0.00, 0.00, 0.00, 0.01, 0.31, 0.11, 0.03, 0.00, 0.05, 0.04, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
68,  0.000,  0.98,  1, 0.00, 0.00, 0.90, 0.05, 0.00, 0.27, 0.03, 0.00, 0.00, 0.00, 0.09, 0.36, 0.03, 0.04, 0.01, 0.05, 0.04, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
69,  0.000,  0.98,  1, 0.00, 0.00, 0.91, 0.05, 0.00, 0.04, 0.03, 0.00, 0.00, 0.00, 0.11, 0.39, 0.11, 0.02, 0.01, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
70,  0.000,  0.98,  1, 0.00, 0.00, 0.97, 0.00, 0.00, 0.21, 0.03, 0.00, 0.01, 0.00, 0.12, 0.37, 0.10, 0.04, 0.01, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
71,  0.000,  0.98,  1, 0.01, 0.02, 1.00, 0.00, 0.00, 0.26, 0.00, 0.00, 0.01, 0.00, 0.02, 0.24, 0.14, 0.03, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
