frame, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
11,  0.000,  0.98,  1, 0.58, 0.16, 0.96, 0.62, 0.74, 0.82, 0.00, 0.00, 0.58, 0.00, 0.00, 0.14, 0.35, 0.00, 1.65, 1.69, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
12,  0.000,  0.98,  1, 0.50, 0.04, 0.79, 0.33, 0.92, 0.96, 0.00, 0.00, 1.01, 0.00, 0.00, 0.03, 0.48, 0.00, 1.64, 1.42, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
13,  0.000,  0.98,  1, 0.33, 0.03, 0.72, 0.14, 1.26, 1.17, 0.00, 0.05, 1.40, 0.00, 0.00, 0.00, 0.63, 0.00, 1.65, 1.13, 0.14, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
14,  0.000,  0.98,  1, 0.27, 0.03, 0.64, 0.01, 1.50, 1.21, 0.00, 0.14, 1.68, 0.06, 0.00, 0.00, 0.70, 0.00, 1.69, 0.99, 0.66, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00
15,  0.000,  0.98,  1, 0.21, 0.02, 0.49, 0.00, 1.70, 1.11, 0.00, 0.18, 1.90, 0.06, 0.00, 0.00, 0.57, 0.00, 1.81, 0.94, 1.41, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00
16,  0.000,  0.98,  1, 0.22, 0.01, 0.25, 0.00, 1.67, 0.81, 0.00, 0.40, 2.02, 0.06, 0.00, 0.00, 0.34, 0.00, 2.02, 1.00, 2.16, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00
17,  0.000,  0.98,  1, 0.17, 0.00, 0.16, 0.00, 1.65, 0.71, 0.04, 0.46, 2.07, 0.03, 0.00, 0.00, 0.26, 0.00, 2.15, 0.98, 2.37, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00
18,  0.000,  0.98,  1, 0.09, 0.00, 0.23, 0.00, 1.65, 1.06, 0.16, 0.59, 1.95, 0.03, 0.00, 0.00, 0.27, 0.00, 2.15, 1.00, 1.99, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00
19,  0.000,  0.98,  1, 0.00, 0.00, 0.34, 0.00, 1.64, 1.43, 0.25, 0.53, 1.71, 0.03, 0.00, 0.00, 0.24, 0.00, 2.03, 0.99, 1.41, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00
20,  0.000,  0.98,  1, 0.00, 0.00, 0.49, 0.00, 1.53, 1.72, 0.35, 0.61, 1.38, 0.00, 0.00, 0.02, 0.14, 0.00, 1.85, 1.00, 0.91, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00
21,  0.000,  0.98,  1, 0.00, 0.00, 0.61, 0.00, 1.35, 1.62, 0.28, 0.59, 0.99, 0.00, 0.02, 0.23, 0.00, 0.00, 1.40, 1.05, 0.68, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00
22,  0.000,  0.98,  1, 0.00, 0.00, 0.71, 0.00, 1.16, 1.46, 0.19, 0.37, 0.68, 0.00, 0.04, 0.50, 0.00, 0.11, 0.78, 0.94, 0.42, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00
23,  0.000,  0.98,  1, 0.00, 0.00, 0.67, 0.09, 0.98, 1.27, 0.05, 0.15, 0.44, 0.00, 0.24, 0.93, 0.00, 0.36, 0.24, 0.89, 0.20, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
24,  0.000,  0.98,  1, 0.03, 0.00, 0.53, 0.09, 0.88, 1.15, 0.00, 0.00, 0.34, 0.00, 0.57, 1.24, 0.00, 0.61, 0.00, 0.72, 0.06, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
25,  0.000,  0.98,  1, 0.03, 0.11, 0.57, 0.18, 0.79, 1.08, 0.00, 0.00, 0.26, 0.00, 1.04, 1.59, 0.00, 0.79, 0.00, 0.77, 0.09, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
26,  0.000,  0.98,  1, 0.06, 0.14, 0.64, 0.10, 0.77, 1.13, 0.00, 0.00, 0.25, 0.00, 1.22, 1.83, 0.00, 0.84, 0.00, 0.75, 0.09, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
27,  0.000,  0.98,  1, 0.03, 0.14, 0.72, 0.10, 0.77, 1.14, 0.00, 0.00, 0.25, 0.00, 1.30, 1.76, 0.00, 0.82, 0.00, 0.73, 0.09, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
28,  0.000,  0.98,  1, 0.03, 0.03, 0.66, 0.03, 0.89, 1.25, 0.00, 0.09, 0.25, 0.00, 0.93, 1.36, 0.00, 0.53, 0.40, 1.09, 0.06, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
29,  0.000,  0.98,  1, 0.00, 0.00, 0.70, 0.06, 1.11, 1.35, 0.04, 0.27, 0.31, 0.00, 0.55, 0.77, 0.00, 0.22, 1.22, 1.56, 0.09, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00
30,  0.000,  0.98,  1, 0.00, 0.04, 0.80, 0.16, 1.33, 1.39, 0.12, 0.42, 0.44, 0.00, 0.13, 0.34, 0.00, 0.00, 2.01, 1.90, 0.14, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00
31,  0.000,  0.98,  1, 0.00, 0.04, 0.93, 0.13, 1.43, 1.42, 0.19, 0.41, 0.59, 0.00, 0.00, 0.12, 0.10, 0.00, 2.36, 1.74, 0.09, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
32,  0.000,  0.98,  1, 0.08, 0.06, 0.99, 0.10, 1.36, 1.22, 0.15, 0.26, 0.66, 0.00, 0.00, 0.02, 0.22, 0.00, 2.23, 1.26, 0.05, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
33,  0.000,  0.98,  1, 0.10, 0.03, 0.97, 0.00, 1.22, 1.17, 0.11, 0.17, 0.64, 0.00, 0.00, 0.02, 0.28, 0.00, 2.01, 0.73, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
34,  0.000,  0.98,  1, 0.14, 0.03, 0.94, 0.00, 1.06, 1.02, 0.09, 0.23, 0.73, 0.00, 0.00, 0.00, 0.18, 0.00, 1.73, 0.25, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
35,  0.000,  0.98,  1, 0.09, 0.00, 0.88, 0.00, 1.00, 1.07, 0.09, 0.20, 0.96, 0.01, 0.00, 0.01, 0.07, 0.00, 1.30, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
36,  0.000,  0.98,  1, 0.11, 0.02, 0.86, 0.00, 0.97, 1.17, 0.04, 0.27, 1.22, 0.04, 0.00, 0.06, 0.00, 0.00, 1.03, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
37,  0.000,  0.98,  1, 0.07, 0.02, 0.84, 0.00, 0.99, 1.17, 0.01, 0.26, 1.38, 0.13, 0.00, 0.12, 0.00, 0.00, 0.95, 0.08, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
38,  0.000,  0.98,  1, 0.04, 0.02, 0.78, 0.00, 1.04, 1.22, 0.01, 0.43, 1.46, 0.20, 0.00, 0.20, 0.00, 0.00, 1.02, 0.10, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
39,  0.000,  0.98,  1, 0.00, 0.01, 0.83, 0.00, 1.09, 1.14, 0.03, 0.41, 1.45, 0.17, 0.00, 0.27, 0.00, 0.00, 1.04, 0.17, 0.11, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
40,  0.000,  0.98,  1, 0.00, 0.01, 0.80, 0.00, 1.11, 1.22, 0.02, 0.45, 1.42, 0.08, 0.00, 0.37, 0.00, 0.00, 1.04, 0.41, 0.11, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
41,  0.000,  0.98,  1, 0.00, 0.07, 0.86, 0.00, 1.09, 1.25, 0.02, 0.36, 1.25, 0.00, 0.00, 0.50, 0.00, 0.00, 1.08, 0.81, 0.20, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
42,  0.000,  0.98,  1, 0.00, 0.10, 0.88, 0.00, 1.06, 1.39, 0.00, 0.25, 1.11, 0.00, 0.00, 0.53, 0.00, 0.00, 1.06, 1.05, 0.12, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
43,  0.000,  0.98,  1, 0.00, 0.21, 0.91, 0.00, 0.98, 1.29, 0.00, 0.10, 1.04, 0.00, 0.00, 0.46, 0.00, 0.00, 0.84, 0.90, 0.16, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
44,  0.000,  0.98,  1, 0.00, 0.15, 0.80, 0.00, 0.95, 1.15, 0.00, 0.02, 1.10, 0.00, 0.00, 0.36, 0.00, 0.00, 0.62, 0.58, 0.07, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
45,  0.000,  0.98,  1, 0.00, 0.15, 0.71, 0.00, 0.96, 0.92, 0.00, 0.01, 1.20, 0.03, 0.00, 0.33, 0.00, 0.01, 0.40, 0.26, 0.05, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
46,  0.000,  0.98,  1, 0.03, 0.09, 0.74, 0.00, 1.04, 1.04, 0.00, 0.06, 1.29, 0.06, 0.03, 0.33, 0.00, 0.04, 0.35, 0.10, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
47,  0.000,  0.98,  1, 0.10, 0.13, 0.90, 0.00, 1.12, 1.05, 0.00, 0.16, 1.40, 0.06, 0.03, 0.30, 0.00, 0.04, 0.33, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
48,  0.000,  0.98,  1, 0.10, 0.09, 0.92, 0.00, 1.23, 1.06, 0.00, 0.26, 1.55, 0.03, 0.06, 0.18, 0.00, 0.03, 0.65, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
49,  0.000,  0.98,  1, 0.07, 0.06, 0.95, 0.00, 1.41, 1.17, 0.01, 0.44, 1.79, 0.03, 0.03, 0.08, 0.04, 0.00, 1.29, 0.15, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
50,  0.000,  0.98,  1, 0.00, 0.01, 0.85, 0.00, 1.60, 1.31, 0.01, 0.58, 2.06, 0.18, 0.03, 0.00, 0.18, 0.00, 2.06, 0.43, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
51,  0.000,  0.98,  1, 0.00, 0.01, 0.88, 0.00, 1.72, 1.53, 0.01, 0.74, 2.32, 0.26, 0.00, 0.00, 0.37, 0.00, 2.55, 0.74, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
52,  0.000,  0.98,  1, 0.00, 0.00, 0.85, 0.00, 1.78, 1.48, 0.00, 0.76, 2.39, 0.26, 0.00, 0.00, 0.47, 0.00, 2.57, 0.92, 0.05, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
53,  0.000,  0.98,  1, 0.00, 0.00, 0.94, 0.00, 1.73, 1.57, 0.02, 0.65, 2.32, 0.21, 0.00, 0.00, 0.40, 0.00, 2.25, 0.90, 0.11, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
54,  0.000,  0.98,  1, 0.00, 0.00, 1.00, 0.00, 1.67, 1.52, 0.04, 0.55, 2.09, 0.20, 0.00, 0.06, 0.21, 0.00, 1.78, 0.74, 0.17, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
55,  0.000,  0.98,  1, 0.00, 0.00, 1.09, 0.00, 1.52, 1.56, 0.08, 0.35, 1.92, 0.20, 0.00, 0.10, 0.07, 0.00, 1.24, 0.41, 0.33, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
56,  0.000,  0.98,  1, 0.06, 0.00, 0.87, 0.00, 1.34, 1.23, 0.06, 0.32, 1.78, 0.10, 0.03, 0.12, 0.00, 0.00, 0.85, 0.15, 1.09, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
57,  0.000,  0.98,  1, 0.11, 0.00, 0.64, 0.00, 1.03, 0.78, 0.04, 0.16, 1.70, 0.03, 0.03, 0.15, 0.00, 0.00, 0.60, 0.01, 1.81, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
58,  0.000,  0.98,  1, 0.11, 0.00, 0.35, 0.00, 0.86, 0.44, 0.01, 0.14, 1.62, 0.00, 0.08, 0.16, 0.00, 0.00, 0.44, 0.01, 2.41, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
59,  0.000,  0.98,  1, 0.06, 0.00, 0.40, 0.00, 0.83, 0.61, 0.05, 0.14, 1.54, 0.00, 0.15, 0.27, 0.00, 0.00, 0.25, 0.00, 2.07, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
60,  0.000,  0.98,  1, 0.00, 0.00, 0.58, 0.00, 0.98, 1.20, 0.10, 0.19, 1.43, 0.00, 0.29, 0.41, 0.00, 0.03, 0.11, 0.00, 1.60, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
61,  0.000,  0.98,  1, 0.00, 0.00, 0.75, 0.00, 1.08, 1.51, 0.10, 0.17, 1.37, 0.00, 0.41, 0.51, 0.00, 0.10, 0.00, 0.00, 0.97, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
62,  0.000,  0.98,  1, 0.00, 0.00, 0.87, 0.00, 1.12, 1.59, 0.08, 0.06, 1.31, 0.00, 0.36, 0.55, 0.00, 0.17, 0.00, 0.00, 0.57, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
63,  0.000,  0.98,  1, 0.00, 0.00, 0.75, 0.00, 1.13, 1.46, 0.06, 0.00, 1.36, 0.00, 0.27, 0.48, 0.00, 0.16, 0.00, 0.00, 0.39, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
64,  0.000,  0.98,  1, 0.00, 0.00, 0.67, 0.00, 1.11, 1.38, 0.06, 0.00, 1.34, 0.00, 0.10, 0.45, 0.00, 0.11, 0.00, 0.00, 0.35, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
65,  0.000,  0.98,  1, 0.00, 0.00, 0.62, 0.00, 1.09, 1.42, 0.04, 0.05, 1.37, 0.00, 0.05, 0.37, 0.00, 0.09, 0.00, 0.00, 0.44, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
66,  0.000,  0.98,  1, 0.00, 0.00, 0.74, 0.00, 1.09, 1.56, 0.00, 0.06, 1.36, 0.00, 0.15, 0.47, 0.00, 0.19, 0.00, 0.00, 0.46, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
67,  0.000,  0.98,  1, 0.00, 0.00, 0.93, 0.00, 1.06, 1.67, 0.00, 0.06, 1.37, 0.00, 0.41, 0.72, 0.00, 0.35, 0.00, 0.00, 0.42, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
68,  0.000,  0.98,  1, 0.00, 0.00, 0.96, 0.00, 1.07, 1.61, 0.00, 0.02, 1.33, 0.00, 0.68, 0.91, 0.00, 0.47, 0.00, 0.01, 0.30, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
69,  0.000,  0.98,  1, 0.00, 0.00, 0.96, 0.00, 1.03, 1.52, 0.00, 0.04, 1.25, 0.00, 0.67, 0.85, 0.00, 0.43, 0.00, 0.23, 0.18, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
70,  0.000,  0.98,  1, 0.00, 0.00, 0.89, 0.00, 0.95, 1.49, 0.00, 0.06, 1.10, 0.00, 0.45, 0.67, 0.00, 0.31, 0.02, 0.79, 0.13, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
71,  0.000,  0.98,  1, 0.00, 0.02, 0.94, 0.00, 0.88, 1.68, 0.00, 0.07, 0.96, 0.00, 0.18, 0.61, 0.00, 0.23, 0.02, 1.14, 0.08, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
