frame, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
23,  0.000,  0.98,  1, 0.16, 0.05, 0.04, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.28, 0.00, 0.01, 0.70, 0.35, 0.05, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
24,  0.000,  0.98,  1, 0.19, 0.12, 0.04, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.04, 0.25, 0.08, 0.00, 0.52, 0.23, 0.05, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
25,  0.000,  0.98,  1, 0.15, 0.12, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.04, 0.37, 0.08, 0.08, 0.23, 0.08, 0.04, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
26,  0.000,  0.98,  1, 0.12, 0.06, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.04, 0.45, 0.08, 0.15, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
27,  0.000,  0.98,  1, 0.09, 0.04, 0.03, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.47, 0.00, 0.18, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
28,  0.000,  0.98,  1, 0.10, 0.05, 0.07, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.37, 0.00, 0.11, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
29,  0.000,  0.98,  1, 0.09, 0.05, 0.06, 0.00, 0.00, 0.00, 0.00, 0.00, 0.04, 0.00, 0.00, 0.36, 0.00, 0.04, 0.17, 0.08, 0.10, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
30,  0.000,  0.98,  1, 0.07, 0.01, 0.25, 0.00, 0.00, 0.00, 0.00, 0.04, 0.16, 0.00, 0.00, 0.36, 0.00, 0.01, 0.50, 0.18, 0.52, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
31,  0.000,  0.98,  1, 0.19, 0.00, 0.48, 0.00, 0.00, 0.00, 0.00, 0.10, 0.30, 0.00, 0.00, 0.31, 0.00, 0.00, 0.96, 0.28, 1.49, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
32,  0.000,  0.98,  1, 0.32, 0.00, 0.70, 0.00, 0.00, 0.00, 0.00, 0.10, 0.38, 0.00, 0.00, 0.26, 0.00, 0.00, 1.24, 0.29, 2.38, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
33,  0.000,  0.98,  1, 0.38, 0.00, 0.70, 0.00, 0.00, 0.00, 0.00, 0.05, 0.39, 0.00, 0.00, 0.33, 0.00, 0.00, 0.98, 0.19, 2.79, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
34,  0.000,  0.98,  1, 0.24, 0.00, 0.59, 0.00, 0.00, 0.00, 0.00, 0.00, 0.30, 0.00, 0.00, 0.57, 0.01, 0.00, 0.52, 0.10, 2.53, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
35,  0.000,  0.98,  1, 0.11, 0.00, 0.50, 0.00, 0.00, 0.00, 0.00, 0.00, 0.21, 0.00, 0.00, 0.64, 0.01, 0.00, 0.07, 0.00, 2.03, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
36,  0.000,  0.98,  1, 0.02, 0.00, 0.38, 0.00, 0.00, 0.00, 0.00, 0.00, 0.14, 0.00, 0.00, 0.58, 0.01, 0.00, 0.00, 0.00, 1.52, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
37,  0.000,  0.98,  1, 0.00, 0.00, 0.36, 0.00, 0.00, 0.00, 0.00, 0.01, 0.17, 0.00, 0.00, 0.32, 0.00, 0.00, 0.22, 0.11, 1.09, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
38,  0.000,  0.98,  1, 0.00, 0.00, 0.34, 0.00, 0.00, 0.00, 0.00, 0.02, 0.22, 0.00, 0.00, 0.24, 0.00, 0.00, 0.58, 0.28, 0.85, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
39,  0.000,  0.98,  1, 0.00, 0.00, 0.33, 0.00, 0.00, 0.00, 0.00, 0.02, 0.27, 0.00, 0.00, 0.13, 0.04, 0.00, 1.00, 0.39, 0.76, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
40,  0.000,  0.98,  1, 0.00, 0.00, 0.19, 0.00, 0.00, 0.00, 0.00, 0.10, 0.37, 0.02, 0.00, 0.08, 0.07, 0.00, 1.24, 0.34, 0.63, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
41,  0.000,  0.98,  1, 0.00, 0.00, 0.12, 0.00, 0.00, 0.00, 0.00, 0.21, 0.50, 0.15, 0.00, 0.04, 0.19, 0.00, 1.36, 0.32, 0.49, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00
42,  0.000,  0.98,  1, 0.00, 0.00, 0.10, 0.00, 0.00, 0.00, 0.00, 0.32, 0.59, 0.29, 0.02, 0.05, 0.24, 0.00, 1.46, 0.40, 0.42, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00
43,  0.000,  0.98,  1, 0.00, 0.00, 0.18, 0.00, 0.00, 0.00, 0.00, 0.42, 0.63, 0.39, 0.02, 0.12, 0.27, 0.00, 1.54, 0.73, 0.48, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00
44,  0.000,  0.98,  1, 0.00, 0.00, 0.24, 0.00, 0.00, 0.00, 0.00, 0.46, 0.62, 0.36, 0.02, 0.20, 0.28, 0.00, 1.70, 0.95, 0.56, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00
45,  0.000,  0.98,  1, 0.00, 0.00, 0.24, 0.00, 0.00, 0.00, 0.00, 0.38, 0.60, 0.31, 0.06, 0.25, 0.31, 0.00, 1.86, 1.17, 0.53, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00
46,  0.000,  0.98,  1, 0.00, 0.00, 0.16, 0.00, 0.00, 0.00, 0.00, 0.18, 0.45, 0.18, 0.06, 0.46, 0.32, 0.08, 1.32, 0.99, 0.44, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00
47,  0.000,  0.98,  1, 0.01, 0.00, 0.07, 0.00, 0.00, 0.00, 0.00, 0.03, 0.28, 0.08, 0.06, 0.60, 0.25, 0.18, 0.67, 0.69, 0.25, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
48,  0.000,  0.98,  1, 0.01, 0.03, 0.03, 0.00, 0.00, 0.00, 0.00, 0.00, 0.14, 0.00, 0.00, 0.67, 0.13, 0.23, 0.00, 0.29, 0.13, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
49,  0.000,  0.98,  1, 0.01, 0.04, 0.05, 0.00, 0.00, 0.00, 0.00, 0.00, 0.12, 0.00, 0.00, 0.46, 0.15, 0.15, 0.05, 0.14, 0.02, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
50,  0.000,  0.98,  1, 0.03, 0.04, 0.12, 0.00, 0.00, 0.00, 0.00, 0.00, 0.13, 0.00, 0.00, 0.23, 0.15, 0.06, 0.31, 0.12, 0.07, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
51,  0.000,  0.98,  1, 0.03, 0.01, 0.12, 0.00, 0.00, 0.00, 0.00, 0.00, 0.14, 0.01, 0.00, 0.07, 0.16, 0.00, 0.75, 0.24, 0.13, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
52,  0.000,  0.98,  1, 0.03, 0.00, 0.12, 0.00, 0.00, 0.00, 0.00, 0.00, 0.16, 0.02, 0.00, 0.00, 0.09, 0.00, 1.22, 0.26, 0.18, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
53,  0.000,  0.98,  1, 0.00, 0.00, 0.04, 0.00, 0.00, 0.00, 0.00, 0.04, 0.21, 0.07, 0.00, 0.06, 0.09, 0.00, 1.57, 0.41, 0.21, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
54,  0.000,  0.98,  1, 0.03, 0.00, 0.09, 0.00, 0.00, 0.00, 0.00, 0.08, 0.23, 0.09, 0.00, 0.06, 0.10, 0.00, 1.68, 0.40, 0.21, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
55,  0.000,  0.98,  1, 0.08, 0.00, 0.06, 0.00, 0.00, 0.00, 0.00, 0.08, 0.24, 0.08, 0.00, 0.06, 0.08, 0.00, 1.71, 0.52, 0.13, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
56,  0.000,  0.98,  1, 0.17, 0.08, 0.06, 0.00, 0.00, 0.00, 0.01, 0.05, 0.22, 0.15, 0.00, 0.00, 0.07, 0.00, 1.56, 0.50, 0.09, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
57,  0.000,  0.98,  1, 0.22, 0.12, 0.00, 0.00, 0.00, 0.00, 0.01, 0.00, 0.25, 0.18, 0.01, 0.00, 0.05, 0.00, 1.37, 0.37, 0.03, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
58,  0.000,  0.98,  1, 0.23, 0.12, 0.00, 0.00, 0.00, 0.00, 0.01, 0.00, 0.26, 0.21, 0.04, 0.00, 0.11, 0.00, 1.23, 0.20, 0.04, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
59,  0.000,  0.98,  1, 0.14, 0.03, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.30, 0.08, 0.04, 0.00, 0.07, 0.00, 1.18, 0.13, 0.01, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
60,  0.000,  0.98,  1, 0.06, 0.05, 0.00, 0.00, 0.00, 0.00, 0.00, 0.04, 0.27, 0.02, 0.03, 0.00, 0.07, 0.00, 1.32, 0.33, 0.01, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
61,  0.000,  0.98,  1, 0.00, 0.05, 0.02, 0.00, 0.00, 0.00, 0.03, 0.07, 0.28, 0.00, 0.00, 0.00, 0.00, 0.00, 1.61, 0.66, 0.14, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
62,  0.000,  0.98,  1, 0.00, 0.05, 0.04, 0.00, 0.00, 0.00, 0.05, 0.10, 0.23, 0.00, 0.00, 0.05, 0.00, 0.00, 1.91, 1.00, 0.15, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
63,  0.000,  0.98,  1, 0.00, 0.00, 0.04, 0.00, 0.00, 0.00, 0.08, 0.15, 0.23, 0.00, 0.00, 0.13, 0.00, 0.00, 2.11, 1.26, 0.15, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
64,  0.000,  0.98,  1, 0.00, 0.05, 0.02, 0.03, 0.00, 0.00, 0.07, 0.14, 0.22, 0.03, 0.01, 0.21, 0.00, 0.00, 2.08, 1.32, 0.01, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
65,  0.000,  0.98,  1, 0.00, 0.05, 0.03, 0.15, 0.00, 0.00, 0.09, 0.16, 0.25, 0.03, 0.01, 0.26, 0.00, 0.00, 1.99, 1.29, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
66,  0.000,  0.98,  1, 0.00, 0.05, 0.03, 0.15, 0.00, 0.00, 0.06, 0.14, 0.31, 0.21, 0.04, 0.23, 0.00, 0.00, 1.80, 1.13, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
67,  0.000,  0.98,  1, 0.00, 0.00, 0.03, 0.12, 0.00, 0.00, 0.05, 0.21, 0.37, 0.28, 0.03, 0.14, 0.00, 0.00, 1.71, 0.95, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
68,  0.000,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.02, 0.18, 0.39, 0.32, 0.03, 0.05, 0.00, 0.00, 1.68, 0.77, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
69,  0.000,  0.98,  1, 0.00, 0.00, 0.01, 0.00, 0.00, 0.00, 0.05, 0.21, 0.40, 0.18, 0.00, 0.04, 0.00, 0.00, 1.67, 0.67, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
70,  0.000,  0.98,  1, 0.00, 0.00, 0.01, 0.02, 0.00, 0.00, 0.06, 0.13, 0.38, 0.14, 0.00, 0.08, 0.00, 0.00, 1.62, 0.63, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
71,  0.000,  0.98,  1, 0.00, 0.00, 0.01, 0.05, 0.00, 0.00, 0.04, 0.13, 0.41, 0.11, 0.00, 0.11, 0.00, 0.05, 1.48, 0.57, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
