frame, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
18,  0.000,  0.98,  1, 0.14, 0.03, 0.24, 0.25, 0.38, 0.57, 0.01, 1.40, 0.87, 0.78, 0.00, 0.00, 0.00, 0.00, 1.16, 1.33, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
19,  0.000,  0.98,  1, 0.08, 0.03, 0.18, 0.30, 0.28, 0.54, 0.00, 1.37, 0.80, 0.60, 0.00, 0.01, 0.00, 0.00, 1.15, 1.45, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
20,  0.000,  0.98,  1, 0.15, 0.00, 0.30, 0.25, 0.22, 0.73, 0.00, 1.24, 0.66, 0.50, 0.02, 0.03, 0.00, 0.00, 1.03, 1.54, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
21,  0.000,  0.98,  1, 0.18, 0.00, 0.28, 0.24, 0.16, 0.71, 0.00, 1.22, 0.57, 0.54, 0.14, 0.10, 0.00, 0.00, 0.68, 1.47, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
22,  0.000,  0.98,  1, 0.21, 0.00, 0.29, 0.12, 0.18, 0.74, 0.00, 1.15, 0.56, 0.66, 0.21, 0.14, 0.00, 0.02, 0.31, 1.18, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
23,  0.000,  0.98,  1, 0.14, 0.00, 0.25, 0.04, 0.21, 0.72, 0.00, 1.26, 0.66, 0.81, 0.23, 0.23, 0.00, 0.02, 0.03, 0.74, 0.05, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
24,  0.000,  0.98,  1, 0.10, 0.00, 0.43, 0.02, 0.30, 0.88, 0.00, 1.38, 0.83, 1.04, 0.11, 0.24, 0.00, 0.02, 0.11, 0.57, 0.96, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
25,  0.000,  0.98,  1, 0.13, 0.00, 0.65, 0.00, 0.38, 0.94, 0.03, 1.52, 0.96, 1.30, 0.04, 0.21, 0.00, 0.00, 0.40, 0.54, 2.06, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
26,  0.000,  0.98,  1, 0.14, 0.00, 0.79, 0.00, 0.49, 1.04, 0.08, 1.51, 1.06, 1.45, 0.00, 0.14, 0.00, 0.00, 0.69, 0.58, 2.88, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
27,  0.000,  0.98,  1, 0.13, 0.00, 0.81, 0.02, 0.48, 0.87, 0.10, 1.37, 1.07, 1.54, 0.00, 0.12, 0.02, 0.00, 0.91, 0.40, 3.08, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
28,  0.000,  0.98,  1, 0.15, 0.08, 0.77, 0.16, 0.40, 0.53, 0.07, 1.19, 1.06, 1.53, 0.00, 0.18, 0.02, 0.00, 0.95, 0.31, 3.18, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
29,  0.000,  0.98,  1, 0.20, 0.08, 0.81, 0.16, 0.34, 0.40, 0.03, 1.09, 1.01, 1.42, 0.00, 0.23, 0.02, 0.00, 0.83, 0.30, 3.28, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
30,  0.000,  0.98,  1, 0.26, 0.08, 0.77, 0.13, 0.34, 0.77, 0.01, 1.03, 0.93, 1.23, 0.00, 0.23, 0.00, 0.00, 0.51, 0.35, 2.76, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
31,  0.000,  0.98,  1, 0.28, 0.00, 0.65, 0.00, 0.34, 1.07, 0.01, 0.96, 0.83, 1.13, 0.00, 0.21, 0.00, 0.00, 0.19, 0.32, 1.93, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
32,  0.000,  0.98,  1, 0.28, 0.00, 0.36, 0.00, 0.30, 1.27, 0.00, 0.94, 0.81, 1.12, 0.00, 0.23, 0.00, 0.00, 0.02, 0.22, 1.17, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
33,  0.000,  0.98,  1, 0.29, 0.00, 0.15, 0.00, 0.27, 1.12, 0.00, 0.99, 0.86, 1.22, 0.00, 0.32, 0.00, 0.00, 0.06, 0.14, 0.71, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
34,  0.000,  0.98,  1, 0.18, 0.00, 0.05, 0.00, 0.29, 1.22, 0.00, 1.09, 0.91, 1.30, 0.02, 0.38, 0.00, 0.00, 0.11, 0.15, 0.46, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
35,  0.000,  0.98,  1, 0.10, 0.00, 0.03, 0.00, 0.29, 1.02, 0.00, 1.07, 0.92, 1.30, 0.02, 0.37, 0.00, 0.00, 0.11, 0.10, 0.30, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
36,  0.000,  0.98,  1, 0.00, 0.00, 0.08, 0.00, 0.30, 1.04, 0.00, 1.04, 0.93, 1.31, 0.02, 0.27, 0.00, 0.00, 0.05, 0.07, 0.20, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
37,  0.000,  0.98,  1, 0.00, 0.00, 0.05, 0.00, 0.28, 0.97, 0.00, 0.91, 0.90, 1.25, 0.00, 0.30, 0.05, 0.05, 0.00, 0.03, 0.13, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
38,  0.000,  0.98,  1, 0.00, 0.00, 0.05, 0.00, 0.27, 1.02, 0.00, 0.89, 0.85, 1.24, 0.00, 0.34, 0.05, 0.19, 0.00, 0.03, 0.19, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
39,  0.000,  0.98,  1, 0.05, 0.02, 0.02, 0.00, 0.25, 1.01, 0.00, 0.86, 0.81, 1.31, 0.04, 0.46, 0.05, 0.35, 0.00, 0.03, 0.15, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
40,  0.000,  0.98,  1, 0.05, 0.02, 0.03, 0.00, 0.26, 1.06, 0.00, 0.90, 0.82, 1.33, 0.04, 0.45, 0.00, 0.41, 0.00, 0.00, 0.21, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
41,  0.000,  0.98,  1, 0.05, 0.02, 0.06, 0.00, 0.28, 1.04, 0.00, 0.92, 0.86, 1.32, 0.04, 0.36, 0.00, 0.26, 0.00, 0.00, 0.19, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
42,  0.000,  0.98,  1, 0.00, 0.00, 0.04, 0.00, 0.32, 0.93, 0.01, 1.09, 0.92, 1.25, 0.06, 0.18, 0.10, 0.11, 0.20, 0.07, 0.23, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
43,  0.000,  0.98,  1, 0.00, 0.00, 0.05, 0.00, 0.40, 0.83, 0.01, 1.31, 0.99, 1.30, 0.10, 0.05, 0.22, 0.00, 0.45, 0.12, 0.13, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
44,  0.000,  0.98,  1, 0.00, 0.00, 0.02, 0.00, 0.50, 0.86, 0.01, 1.50, 1.10, 1.34, 0.10, 0.00, 0.26, 0.00, 0.80, 0.16, 0.05, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
45,  0.000,  0.98,  1, 0.00, 0.00, 0.02, 0.00, 0.61, 0.90, 0.02, 1.55, 1.19, 1.25, 0.06, 0.00, 0.28, 0.00, 0.92, 0.10, 0.01, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
46,  0.000,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 0.69, 0.85, 0.04, 1.57, 1.26, 1.18, 0.08, 0.00, 0.27, 0.00, 1.05, 0.05, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
47,  0.000,  0.98,  1, 0.00, 0.00, 0.02, 0.00, 0.72, 0.79, 0.04, 1.54, 1.25, 1.22, 0.08, 0.00, 0.38, 0.00, 1.04, 0.01, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
48,  0.000,  0.98,  1, 0.00, 0.00, 0.02, 0.00, 0.67, 0.72, 0.01, 1.42, 1.24, 1.27, 0.08, 0.00, 0.35, 0.00, 1.04, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
49,  0.000,  0.98,  1, 0.00, 0.00, 0.02, 0.00, 0.65, 0.83, 0.00, 1.31, 1.25, 1.23, 0.03, 0.00, 0.33, 0.00, 0.99, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
50,  0.000,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 0.56, 0.96, 0.00, 1.17, 1.19, 1.09, 0.02, 0.02, 0.22, 0.00, 0.87, 0.01, 0.01, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
51,  0.000,  0.98,  1, 0.00, 0.00, 0.06, 0.00, 0.48, 1.08, 0.00, 1.06, 1.10, 1.02, 0.06, 0.07, 0.17, 0.00, 0.76, 0.10, 0.01, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
52,  0.000,  0.98,  1, 0.01, 0.00, 0.10, 0.00, 0.41, 1.19, 0.00, 0.97, 0.99, 1.02, 0.06, 0.13, 0.07, 0.00, 0.48, 0.16, 0.01, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
53,  0.000,  0.98,  1, 0.01, 0.00, 0.11, 0.00, 0.34, 1.10, 0.00, 0.78, 0.89, 1.12, 0.06, 0.27, 0.03, 0.08, 0.26, 0.14, 0.02, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
54,  0.000,  0.98,  1, 0.01, 0.00, 0.06, 0.00, 0.31, 1.04, 0.00, 0.70, 0.86, 1.13, 0.00, 0.62, 0.00, 0.32, 0.06, 0.06, 0.20, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
55,  0.000,  0.98,  1, 0.00, 0.01, 0.20, 0.00, 0.22, 0.70, 0.00, 0.63, 0.88, 1.15, 0.04, 1.03, 0.00, 0.46, 0.00, 0.00, 1.37, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
56,  0.000,  0.98,  1, 0.00, 0.01, 0.46, 0.00, 0.22, 0.51, 0.00, 0.78, 0.92, 1.26, 0.14, 1.00, 0.06, 0.38, 0.00, 0.03, 2.62, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
57,  0.000,  0.98,  1, 0.03, 0.01, 0.80, 0.00, 0.36, 0.71, 0.03, 1.08, 0.98, 1.43, 0.16, 0.67, 0.18, 0.14, 0.35, 0.57, 3.43, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
58,  0.000,  0.98,  1, 0.03, 0.00, 0.91, 0.00, 0.54, 1.04, 0.05, 1.48, 1.03, 1.55, 0.19, 0.31, 0.27, 0.00, 0.78, 1.06, 2.86, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00
59,  0.000,  0.98,  1, 0.05, 0.00, 0.83, 0.00, 0.69, 1.27, 0.05, 1.85, 1.13, 1.50, 0.14, 0.32, 0.32, 0.00, 1.17, 1.54, 1.89, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00
60,  0.000,  0.98,  1, 0.02, 0.00, 0.59, 0.00, 0.67, 1.07, 0.02, 1.95, 1.21, 1.53, 0.12, 0.29, 0.25, 0.00, 1.26, 1.36, 1.04, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00
61,  0.000,  0.98,  1, 0.02, 0.00, 0.38, 0.00, 0.64, 0.86, 0.00, 1.98, 1.28, 1.49, 0.10, 0.18, 0.16, 0.00, 1.30, 1.06, 0.45, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00
62,  0.000,  0.98,  1, 0.00, 0.00, 0.29, 0.00, 0.51, 0.75, 0.00, 1.82, 1.29, 1.41, 0.09, 0.07, 0.08, 0.00, 1.21, 0.80, 0.15, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
63,  0.000,  0.98,  1, 0.00, 0.00, 0.18, 0.00, 0.40, 0.61, 0.00, 1.78, 1.23, 1.30, 0.11, 0.11, 0.02, 0.00, 1.01, 0.76, 0.02, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
64,  0.000,  0.98,  1, 0.02, 0.00, 0.11, 0.00, 0.26, 0.61, 0.00, 1.51, 1.08, 1.18, 0.06, 0.16, 0.02, 0.00, 0.79, 0.88, 0.03, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
65,  0.000,  0.98,  1, 0.05, 0.00, 0.06, 0.00, 0.18, 0.51, 0.00, 1.41, 0.91, 1.10, 0.08, 0.19, 0.00, 0.00, 0.65, 1.11, 0.03, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
66,  0.000,  0.98,  1, 0.16, 0.02, 0.14, 0.03, 0.08, 0.57, 0.00, 1.31, 0.82, 0.98, 0.08, 0.23, 0.00, 0.00, 0.54, 1.27, 0.02, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
67,  0.000,  0.98,  1, 0.18, 0.02, 0.29, 0.06, 0.02, 0.60, 0.00, 1.35, 0.75, 1.04, 0.08, 0.32, 0.00, 0.00, 0.34, 1.29, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
68,  0.000,  0.98,  1, 0.26, 0.05, 0.24, 0.06, 0.00, 0.72, 0.00, 1.38, 0.82, 1.16, 0.03, 0.40, 0.00, 0.11, 0.17, 0.96, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
69,  0.000,  0.98,  1, 0.15, 0.09, 0.15, 0.03, 0.02, 0.66, 0.00, 1.30, 0.87, 1.36, 0.00, 0.46, 0.00, 0.28, 0.03, 0.50, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
70,  0.000,  0.98,  1, 0.18, 0.15, 0.03, 0.00, 0.04, 0.66, 0.00, 1.25, 0.99, 1.53, 0.00, 0.53, 0.00, 0.44, 0.00, 0.16, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
71,  0.000,  0.98,  1, 0.11, 0.12, 0.03, 0.00, 0.09, 0.73, 0.00, 1.24, 1.04, 1.58, 0.00, 0.54, 0.00, 0.45, 0.00, 0.01, 0.06, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
