frame, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
16,  0.000,  0.98,  1, 0.00, 0.39, 1.52, 0.00, 0.09, 0.23, 0.00, 0.00, 0.00, 0.00, 1.05, 0.84, 0.14, 0.48, 0.40, 1.61, 1.91, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00
17,  0.000,  0.98,  1, 0.00, 0.50, 1.66, 0.00, 0.31, 0.69, 0.00, 0.07, 0.00, 0.15, 0.41, 0.30, 0.29, 0.12, 0.96, 2.07, 1.99, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00
18,  0.000,  0.98,  1, 0.00, 0.36, 1.78, 0.00, 0.56, 1.19, 0.00, 0.13, 0.00, 0.35, 0.00, 0.00, 0.36, 0.04, 1.50, 2.51, 1.34, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00
19,  0.000,  0.98,  1, 0.00, 0.18, 1.82, 0.00, 0.72, 1.61, 0.00, 0.13, 0.00, 0.43, 0.00, 0.00, 0.31, 0.38, 1.58, 2.26, 0.70, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00
20,  0.000,  0.98,  1, 0.00, 0.00, 1.94, 0.00, 0.65, 1.81, 0.00, 0.06, 0.00, 0.28, 0.00, 0.00, 0.22, 0.91, 1.02, 2.11, 0.20, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00
21,  0.000,  0.98,  1, 0.00, 0.00, 1.91, 0.00, 0.48, 1.90, 0.00, 0.00, 0.00, 0.08, 0.00, 0.14, 0.22, 1.56, 0.48, 1.51, 0.11, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00
22,  0.000,  0.98,  1, 0.00, 0.00, 1.88, 0.00, 0.29, 1.70, 0.00, 0.00, 0.00, 0.00, 0.10, 0.50, 0.12, 1.85, 0.00, 0.78, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
23,  0.000,  0.98,  1, 0.00, 0.00, 1.65, 0.00, 0.15, 1.41, 0.00, 0.00, 0.00, 0.00, 0.29, 1.02, 0.11, 1.99, 0.00, 0.21, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
24,  0.000,  0.98,  1, 0.00, 0.00, 1.68, 0.00, 0.07, 1.14, 0.00, 0.00, 0.00, 0.00, 0.41, 1.16, 0.04, 2.04, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
25,  0.000,  0.98,  1, 0.00, 0.00, 1.63, 0.00, 0.04, 1.20, 0.01, 0.00, 0.00, 0.00, 0.31, 1.05, 0.04, 2.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
26,  0.000,  0.98,  1, 0.00, 0.00, 1.69, 0.00, 0.09, 1.40, 0.10, 0.05, 0.00, 0.00, 0.12, 0.55, 0.16, 1.82, 0.00, 0.02, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
27,  0.000,  0.98,  1, 0.00, 0.00, 1.65, 0.00, 0.21, 1.61, 0.26, 0.11, 0.00, 0.00, 0.00, 0.27, 0.40, 1.53, 0.00, 0.02, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
28,  0.000,  0.98,  1, 0.00, 0.00, 1.63, 0.00, 0.30, 1.73, 0.47, 0.17, 0.00, 0.00, 0.00, 0.05, 0.49, 1.30, 0.00, 0.02, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
29,  0.000,  0.98,  1, 0.00, 0.00, 1.60, 0.00, 0.34, 1.64, 0.52, 0.14, 0.00, 0.00, 0.10, 0.19, 0.33, 1.34, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
30,  0.000,  0.98,  1, 0.00, 0.00, 1.62, 0.00, 0.32, 1.65, 0.56, 0.08, 0.00, 0.00, 0.10, 0.31, 0.08, 1.34, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
31,  0.000,  0.98,  1, 0.00, 0.00, 1.66, 0.00, 0.31, 1.65, 0.55, 0.06, 0.00, 0.00, 0.17, 0.36, 0.00, 1.27, 0.00, 0.00, 0.03, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
32,  0.000,  0.98,  1, 0.00, 0.03, 1.47, 0.00, 0.21, 1.13, 0.42, 0.04, 0.00, 0.00, 0.07, 0.35, 0.00, 0.84, 0.00, 0.07, 0.81, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
33,  0.000,  0.98,  1, 0.02, 0.38, 1.31, 0.11, 0.11, 0.59, 0.23, 0.10, 0.00, 0.00, 0.07, 0.41, 0.00, 0.39, 0.00, 0.36, 1.70, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
34,  0.000,  0.98,  1, 0.02, 0.58, 1.20, 0.11, 0.00, 0.14, 0.02, 0.15, 0.00, 0.00, 0.00, 0.68, 0.00, 0.18, 0.00, 0.52, 2.22, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
35,  0.000,  0.98,  1, 0.02, 0.73, 1.44, 0.11, 0.00, 0.37, 0.05, 0.16, 0.00, 0.00, 0.15, 0.92, 0.00, 0.10, 0.00, 0.70, 1.75, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
36,  0.000,  0.98,  1, 0.00, 0.38, 1.76, 0.00, 0.00, 0.70, 0.15, 0.29, 0.00, 0.00, 0.15, 1.07, 0.00, 0.22, 0.18, 0.99, 0.96, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
37,  0.000,  0.98,  1, 0.00, 0.18, 1.88, 0.00, 0.06, 0.99, 0.24, 0.38, 0.00, 0.00, 0.15, 1.02, 0.00, 0.41, 0.74, 1.73, 0.41, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00
38,  0.000,  0.98,  1, 0.00, 0.00, 1.88, 0.00, 0.15, 1.22, 0.34, 0.59, 0.00, 0.00, 0.00, 0.85, 0.00, 0.65, 1.25, 2.35, 0.10, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00
39,  0.000,  0.98,  1, 0.00, 0.00, 1.72, 0.00, 0.30, 1.15, 0.35, 0.65, 0.00, 0.00, 0.00, 0.58, 0.00, 0.53, 1.50, 2.48, 0.04, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00
40,  0.000,  0.98,  1, 0.00, 0.00, 1.69, 0.00, 0.28, 1.18, 0.27, 0.66, 0.00, 0.00, 0.00, 0.35, 0.00, 0.45, 1.05, 1.82, 0.04, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00
41,  0.000,  0.98,  1, 0.00, 0.00, 1.74, 0.00, 0.25, 0.99, 0.11, 0.46, 0.00, 0.00, 0.03, 0.21, 0.00, 0.26, 0.55, 0.95, 0.12, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00
42,  0.000,  0.98,  1, 0.00, 0.00, 1.80, 0.00, 0.17, 1.14, 0.04, 0.27, 0.00, 0.00, 0.03, 0.15, 0.00, 0.35, 0.12, 0.24, 0.14, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00
43,  0.000,  0.98,  1, 0.00, 0.00, 1.87, 0.00, 0.22, 1.14, 0.18, 0.16, 0.00, 0.00, 0.03, 0.09, 0.00, 0.16, 0.00, 0.00, 0.20, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00
44,  0.000,  0.98,  1, 0.00, 0.00, 1.82, 0.00, 0.19, 1.22, 0.18, 0.33, 0.00, 0.00, 0.00, 0.05, 0.00, 0.09, 0.19, 0.08, 0.11, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00
45,  0.000,  0.98,  1, 0.00, 0.00, 1.78, 0.00, 0.20, 1.11, 0.14, 0.47, 0.00, 0.00, 0.00, 0.08, 0.05, 0.00, 0.63, 0.17, 0.12, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00
46,  0.000,  0.98,  1, 0.00, 0.00, 1.74, 0.00, 0.17, 0.96, 0.02, 0.60, 0.00, 0.06, 0.00, 0.09, 0.05, 0.00, 1.09, 0.36, 0.15, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00
47,  0.000,  0.98,  1, 0.00, 0.00, 1.82, 0.00, 0.24, 1.00, 0.08, 0.71, 0.02, 0.07, 0.00, 0.06, 0.05, 0.00, 1.44, 0.54, 0.17, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00
48,  0.000,  0.98,  1, 0.00, 0.00, 1.84, 0.00, 0.24, 0.90, 0.08, 0.72, 0.02, 0.18, 0.00, 0.01, 0.01, 0.00, 1.45, 0.61, 0.13, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
49,  0.000,  0.98,  1, 0.01, 0.00, 1.93, 0.00, 0.31, 1.04, 0.11, 0.68, 0.02, 0.15, 0.00, 0.00, 0.12, 0.00, 1.16, 0.42, 0.10, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
50,  0.000,  0.98,  1, 0.01, 0.00, 1.86, 0.00, 0.19, 0.85, 0.04, 0.41, 0.00, 0.14, 0.00, 0.00, 0.12, 0.16, 0.85, 0.17, 0.11, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
51,  0.000,  0.98,  1, 0.01, 0.00, 1.88, 0.00, 0.15, 1.01, 0.04, 0.29, 0.00, 0.03, 0.00, 0.07, 0.16, 0.16, 0.53, 0.00, 0.17, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
52,  0.000,  0.98,  1, 0.13, 0.02, 1.90, 0.00, 0.05, 0.80, 0.00, 0.14, 0.00, 0.00, 0.00, 0.18, 0.04, 0.16, 0.48, 0.00, 0.19, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
53,  0.000,  0.98,  1, 0.13, 0.02, 1.95, 0.00, 0.05, 0.85, 0.00, 0.16, 0.00, 0.00, 0.12, 0.26, 0.04, 0.03, 0.39, 0.00, 0.20, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
54,  0.000,  0.98,  1, 0.16, 0.02, 1.98, 0.00, 0.04, 0.84, 0.00, 0.15, 0.00, 0.00, 0.21, 0.29, 0.00, 0.03, 0.29, 0.00, 0.14, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
55,  0.000,  0.98,  1, 0.06, 0.00, 2.00, 0.00, 0.03, 0.96, 0.02, 0.13, 0.00, 0.00, 0.36, 0.25, 0.00, 0.03, 0.18, 0.00, 0.13, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
56,  0.000,  0.98,  1, 0.06, 0.04, 2.11, 0.00, 0.05, 0.92, 0.10, 0.08, 0.00, 0.00, 0.29, 0.20, 0.00, 0.00, 0.02, 0.00, 0.66, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
57,  0.000,  0.98,  1, 0.06, 0.13, 2.01, 0.00, 0.03, 0.65, 0.14, 0.03, 0.00, 0.00, 0.24, 0.10, 0.05, 0.00, 0.14, 0.00, 1.75, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
58,  0.000,  0.98,  1, 0.10, 0.23, 1.91, 0.00, 0.04, 0.45, 0.13, 0.03, 0.00, 0.00, 0.16, 0.03, 0.06, 0.00, 0.22, 0.00, 2.61, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
59,  0.000,  0.98,  1, 0.10, 0.19, 1.85, 0.00, 0.06, 0.64, 0.14, 0.13, 0.00, 0.00, 0.24, 0.21, 0.06, 0.00, 0.26, 0.30, 2.62, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
60,  0.000,  0.98,  1, 0.07, 0.10, 1.96, 0.00, 0.06, 1.04, 0.15, 0.19, 0.00, 0.00, 0.34, 0.59, 0.01, 0.00, 0.22, 0.85, 1.69, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
61,  0.000,  0.98,  1, 0.00, 0.00, 1.97, 0.00, 0.04, 1.39, 0.19, 0.32, 0.00, 0.00, 0.38, 0.94, 0.00, 0.00, 0.14, 1.32, 0.92, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
62,  0.000,  0.98,  1, 0.00, 0.00, 1.93, 0.00, 0.00, 1.32, 0.10, 0.34, 0.00, 0.00, 0.27, 0.96, 0.00, 0.00, 0.09, 1.35, 0.42, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
63,  0.000,  0.98,  1, 0.04, 0.00, 1.89, 0.00, 0.00, 1.23, 0.05, 0.41, 0.00, 0.00, 0.13, 0.78, 0.00, 0.00, 0.04, 1.08, 0.30, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
64,  0.000,  0.98,  1, 0.08, 0.00, 1.88, 0.00, 0.00, 1.07, 0.01, 0.42, 0.00, 0.00, 0.01, 0.64, 0.00, 0.00, 0.18, 0.85, 0.17, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
65,  0.000,  0.98,  1, 0.11, 0.00, 1.90, 0.00, 0.00, 0.91, 0.01, 0.53, 0.00, 0.00, 0.01, 0.68, 0.05, 0.00, 0.38, 0.85, 0.15, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
66,  0.000,  0.98,  1, 0.09, 0.00, 1.90, 0.00, 0.00, 0.84, 0.00, 0.51, 0.00, 0.00, 0.00, 0.72, 0.05, 0.00, 0.46, 0.90, 0.10, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
67,  0.000,  0.98,  1, 0.04, 0.00, 1.86, 0.00, 0.00, 0.88, 0.00, 0.41, 0.00, 0.00, 0.03, 0.74, 0.05, 0.00, 0.33, 0.91, 0.12, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
68,  0.000,  0.98,  1, 0.02, 0.00, 1.82, 0.00, 0.00, 0.98, 0.03, 0.21, 0.00, 0.00, 0.03, 0.62, 0.00, 0.00, 0.13, 0.84, 0.09, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
69,  0.000,  0.98,  1, 0.00, 0.00, 1.82, 0.00, 0.01, 1.08, 0.03, 0.13, 0.00, 0.00, 0.07, 0.56, 0.00, 0.00, 0.06, 0.71, 0.09, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
70,  0.000,  0.98,  1, 0.04, 0.01, 1.86, 0.00, 0.01, 1.00, 0.03, 0.18, 0.00, 0.00, 0.05, 0.45, 0.00, 0.00, 0.06, 0.66, 0.06, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
71,  0.000,  0.98,  1, 0.09, 0.01, 1.95, 0.00, 0.01, 1.08, 0.01, 0.19, 0.00, 0.00, 0.04, 0.37, 0.00, 0.00, 0.05, 0.48, 0.03, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
