frame, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
21,  0.000,  0.98,  1, 0.00, 0.00, 0.06, 0.02, 0.00, 0.00, 0.00, 0.62, 0.90, 0.29, 0.00, 0.00, 0.00, 0.00, 0.98, 0.29, 0.05, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
22,  0.000,  0.98,  1, 0.00, 0.00, 0.09, 0.00, 0.00, 0.00, 0.00, 0.73, 0.94, 0.52, 0.01, 0.00, 0.00, 0.00, 1.01, 0.62, 0.05, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
23,  0.000,  0.93,  1, 0.00, 0.00, 0.07, 0.00, 0.00, 0.00, 0.01, 0.80, 0.90, 0.63, 0.05, 0.03, 0.01, 0.00, 1.09, 0.91, 0.02, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
24,  0.000,  0.93,  1, 0.00, 0.00, 0.05, 0.00, 0.00, 0.00, 0.02, 0.82, 0.90, 0.62, 0.08, 0.04, 0.10, 0.00, 1.00, 0.92, 0.01, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
25,  0.000,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.02, 0.63, 0.86, 0.45, 0.07, 0.04, 0.10, 0.00, 0.89, 0.57, 0.01, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
26,  0.000,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.01, 0.51, 0.87, 0.38, 0.04, 0.03, 0.09, 0.00, 0.61, 0.23, 0.01, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
27,  0.000,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.39, 0.84, 0.30, 0.08, 0.05, 0.00, 0.00, 0.31, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
28,  0.000,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.43, 0.85, 0.37, 0.08, 0.06, 0.00, 0.00, 0.16, 0.00, 0.02, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
29,  0.000,  0.98,  1, 0.00, 0.08, 0.00, 0.00, 0.00, 0.00, 0.00, 0.44, 0.91, 0.50, 0.08, 0.04, 0.00, 0.00, 0.19, 0.00, 0.02, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
30,  0.000,  0.98,  1, 0.00, 0.08, 0.01, 0.00, 0.00, 0.00, 0.00, 0.53, 0.96, 0.63, 0.00, 0.03, 0.00, 0.00, 0.42, 0.09, 0.02, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
31,  0.000,  0.98,  1, 0.00, 0.08, 0.04, 0.00, 0.00, 0.00, 0.00, 0.65, 1.00, 0.71, 0.04, 0.13, 0.03, 0.00, 0.73, 0.38, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
32,  0.000,  0.98,  1, 0.00, 0.00, 0.05, 0.00, 0.00, 0.00, 0.01, 0.74, 1.01, 0.71, 0.12, 0.25, 0.03, 0.00, 0.91, 0.71, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
33,  0.000,  0.98,  1, 0.00, 0.00, 0.05, 0.00, 0.00, 0.00, 0.02, 0.75, 1.05, 0.77, 0.14, 0.32, 0.03, 0.00, 1.06, 0.98, 0.02, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
34,  0.000,  0.98,  1, 0.00, 0.00, 0.01, 0.00, 0.00, 0.00, 0.02, 0.66, 1.08, 0.87, 0.12, 0.28, 0.00, 0.00, 1.05, 0.93, 0.02, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
35,  0.000,  0.98,  1, 0.00, 0.00, 0.01, 0.00, 0.00, 0.00, 0.01, 0.62, 1.14, 0.98, 0.04, 0.28, 0.00, 0.08, 0.98, 0.71, 0.02, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
36,  0.000,  0.98,  1, 0.00, 0.00, 0.01, 0.00, 0.00, 0.00, 0.00, 0.54, 1.19, 0.97, 0.01, 0.23, 0.00, 0.16, 0.76, 0.45, 0.07, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
37,  0.000,  0.98,  1, 0.00, 0.00, 0.01, 0.00, 0.00, 0.00, 0.00, 0.52, 1.22, 0.90, 0.00, 0.20, 0.00, 0.28, 0.48, 0.20, 0.08, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
38,  0.000,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.53, 1.16, 0.78, 0.02, 0.21, 0.01, 0.31, 0.23, 0.09, 0.07, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
39,  0.000,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.54, 1.07, 0.80, 0.02, 0.27, 0.01, 0.34, 0.06, 0.00, 0.03, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
40,  0.000,  0.98,  1, 0.02, 0.00, 0.06, 0.00, 0.00, 0.00, 0.03, 0.54, 1.00, 0.81, 0.02, 0.32, 0.06, 0.31, 0.01, 0.00, 0.02, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
41,  0.000,  0.98,  1, 0.02, 0.01, 0.07, 0.00, 0.00, 0.00, 0.03, 0.53, 1.00, 0.81, 0.00, 0.37, 0.06, 0.33, 0.00, 0.00, 0.06, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
42,  0.000,  0.98,  1, 0.05, 0.06, 0.07, 0.00, 0.00, 0.00, 0.03, 0.45, 0.98, 0.76, 0.02, 0.43, 0.06, 0.31, 0.00, 0.00, 0.03, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
43,  0.000,  0.98,  1, 0.06, 0.06, 0.02, 0.00, 0.00, 0.00, 0.00, 0.46, 0.98, 0.73, 0.02, 0.40, 0.04, 0.25, 0.00, 0.00, 0.03, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
44,  0.000,  0.98,  1, 0.06, 0.05, 0.10, 0.00, 0.00, 0.00, 0.00, 0.49, 0.97, 0.71, 0.02, 0.33, 0.04, 0.12, 0.19, 0.09, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
45,  0.000,  0.98,  1, 0.03, 0.00, 0.16, 0.00, 0.00, 0.00, 0.00, 0.55, 1.02, 0.69, 0.00, 0.27, 0.04, 0.04, 0.40, 0.21, 0.01, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
46,  0.000,  0.98,  1, 0.00, 0.00, 0.16, 0.00, 0.00, 0.00, 0.00, 0.57, 1.03, 0.70, 0.00, 0.27, 0.00, 0.00, 0.72, 0.31, 0.04, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
47,  0.000,  0.98,  1, 0.00, 0.00, 0.06, 0.00, 0.00, 0.00, 0.00, 0.50, 1.03, 0.70, 0.06, 0.27, 0.03, 0.00, 0.75, 0.31, 0.04, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
48,  0.000,  0.98,  1, 0.02, 0.00, 0.00, 0.03, 0.00, 0.00, 0.00, 0.47, 1.01, 0.66, 0.06, 0.17, 0.03, 0.00, 0.61, 0.19, 0.03, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
49,  0.000,  0.98,  1, 0.07, 0.00, 0.03, 0.03, 0.00, 0.00, 0.00, 0.37, 1.00, 0.50, 0.08, 0.10, 0.08, 0.02, 0.29, 0.09, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
50,  0.000,  0.98,  1, 0.12, 0.00, 0.06, 0.03, 0.00, 0.00, 0.00, 0.35, 1.00, 0.41, 0.02, 0.01, 0.06, 0.07, 0.07, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
51,  0.000,  0.98,  1, 0.10, 0.00, 0.06, 0.00, 0.00, 0.00, 0.00, 0.33, 0.95, 0.42, 0.02, 0.01, 0.16, 0.07, 0.10, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
52,  0.000,  0.98,  1, 0.06, 0.00, 0.04, 0.00, 0.00, 0.00, 0.00, 0.34, 0.98, 0.45, 0.00, 0.01, 0.21, 0.05, 0.24, 0.00, 0.04, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
53,  0.000,  0.98,  1, 0.03, 0.04, 0.04, 0.00, 0.01, 0.00, 0.00, 0.38, 1.04, 0.56, 0.00, 0.03, 0.26, 0.00, 0.48, 0.10, 0.04, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
54,  0.000,  0.98,  1, 0.04, 0.15, 0.11, 0.00, 0.03, 0.00, 0.07, 0.42, 1.11, 0.70, 0.00, 0.06, 0.16, 0.00, 0.61, 0.19, 0.04, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
55,  0.000,  0.98,  1, 0.04, 0.15, 0.17, 0.00, 0.03, 0.00, 0.07, 0.48, 1.13, 0.74, 0.00, 0.08, 0.06, 0.00, 0.60, 0.18, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
56,  0.000,  0.98,  1, 0.08, 0.10, 0.16, 0.00, 0.02, 0.00, 0.07, 0.41, 1.04, 0.65, 0.00, 0.14, 0.00, 0.08, 0.36, 0.09, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
57,  0.000,  0.98,  1, 0.06, 0.00, 0.10, 0.00, 0.00, 0.00, 0.00, 0.28, 0.95, 0.52, 0.00, 0.28, 0.00, 0.15, 0.13, 0.00, 0.02, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
58,  0.000,  0.98,  1, 0.15, 0.00, 0.03, 0.00, 0.00, 0.00, 0.00, 0.11, 0.82, 0.47, 0.00, 0.46, 0.01, 0.25, 0.00, 0.00, 0.02, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
59,  0.000,  0.98,  1, 0.16, 0.00, 0.03, 0.00, 0.00, 0.00, 0.00, 0.07, 0.73, 0.36, 0.03, 0.63, 0.01, 0.25, 0.00, 0.07, 0.07, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
60,  0.000,  0.98,  1, 0.23, 0.00, 0.06, 0.00, 0.00, 0.00, 0.00, 0.04, 0.68, 0.18, 0.03, 0.72, 0.01, 0.25, 0.00, 0.10, 0.05, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
61,  0.000,  0.98,  1, 0.20, 0.00, 0.07, 0.00, 0.00, 0.00, 0.00, 0.08, 0.65, 0.20, 0.03, 0.81, 0.00, 0.24, 0.00, 0.10, 0.05, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
62,  0.000,  0.98,  1, 0.23, 0.01, 0.04, 0.00, 0.00, 0.00, 0.05, 0.04, 0.63, 0.26, 0.06, 0.90, 0.01, 0.32, 0.00, 0.03, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
63,  0.000,  0.98,  1, 0.31, 0.02, 0.02, 0.10, 0.00, 0.00, 0.08, 0.04, 0.58, 0.36, 0.09, 1.01, 0.01, 0.41, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
64,  0.000,  0.98,  1, 0.36, 0.09, 0.06, 0.10, 0.00, 0.00, 0.09, 0.01, 0.49, 0.25, 0.18, 1.12, 0.01, 0.43, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
65,  0.000,  0.98,  1, 0.36, 0.12, 0.08, 0.10, 0.00, 0.00, 0.05, 0.00, 0.41, 0.15, 0.25, 1.08, 0.00, 0.38, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
66,  0.000,  0.98,  1, 0.27, 0.11, 0.12, 0.00, 0.00, 0.00, 0.02, 0.00, 0.37, 0.04, 0.29, 1.01, 0.00, 0.33, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
67,  0.000,  0.98,  1, 0.16, 0.05, 0.08, 0.00, 0.00, 0.00, 0.05, 0.00, 0.39, 0.05, 0.20, 0.83, 0.00, 0.20, 0.00, 0.07, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
68,  0.000,  0.98,  1, 0.06, 0.00, 0.07, 0.00, 0.00, 0.00, 0.06, 0.05, 0.47, 0.08, 0.14, 0.71, 0.00, 0.10, 0.05, 0.24, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
69,  0.000,  0.98,  1, 0.00, 0.06, 0.04, 0.00, 0.00, 0.00, 0.13, 0.16, 0.51, 0.11, 0.06, 0.52, 0.00, 0.00, 0.22, 0.52, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
70,  0.000,  0.98,  1, 0.00, 0.07, 0.04, 0.00, 0.00, 0.00, 0.09, 0.26, 0.56, 0.11, 0.06, 0.37, 0.00, 0.00, 0.34, 0.71, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
71,  0.000,  0.98,  1, 0.07, 0.11, 0.06, 0.00, 0.00, 0.00, 0.13, 0.23, 0.51, 0.15, 0.02, 0.35, 0.00, 0.00, 0.29, 0.73, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
