frame, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
21,  0.000,  0.98,  1, 0.00, 0.02, 0.54, 0.00, 0.37, 0.59, 0.14, 0.13, 0.00, 0.00, 0.00, 0.01, 0.52, 0.00, 1.26, 0.60, 2.13, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00
22,  0.000,  0.98,  1, 0.00, 0.00, 0.62, 0.00, 0.58, 0.94, 0.15, 0.22, 0.00, 0.00, 0.00, 0.01, 0.56, 0.00, 1.33, 0.38, 1.37, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00
23,  0.000,  0.98,  1, 0.00, 0.00, 0.66, 0.00, 0.59, 0.98, 0.17, 0.27, 0.00, 0.00, 0.00, 0.01, 0.52, 0.00, 1.10, 0.22, 0.80, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00
24,  0.000,  0.98,  1, 0.00, 0.00, 0.67, 0.00, 0.56, 0.92, 0.11, 0.29, 0.00, 0.00, 0.00, 0.00, 0.52, 0.00, 0.91, 0.13, 0.54, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00
25,  0.000,  0.98,  1, 0.00, 0.00, 0.60, 0.00, 0.50, 0.91, 0.15, 0.28, 0.02, 0.01, 0.00, 0.00, 0.44, 0.00, 0.87, 0.07, 0.41, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
26,  0.000,  0.98,  1, 0.00, 0.00, 0.57, 0.00, 0.44, 0.74, 0.10, 0.23, 0.02, 0.01, 0.00, 0.00, 0.36, 0.00, 0.98, 0.02, 0.36, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
27,  0.000,  0.98,  1, 0.00, 0.00, 0.54, 0.00, 0.37, 0.49, 0.11, 0.13, 0.03, 0.01, 0.00, 0.00, 0.22, 0.00, 1.06, 0.00, 0.36, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
28,  0.000,  0.98,  1, 0.00, 0.00, 0.64, 0.00, 0.30, 0.30, 0.10, 0.05, 0.04, 0.04, 0.00, 0.00, 0.21, 0.00, 0.93, 0.00, 0.36, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
29,  0.000,  0.98,  1, 0.00, 0.00, 0.74, 0.00, 0.28, 0.27, 0.06, 0.01, 0.09, 0.04, 0.00, 0.00, 0.16, 0.00, 0.84, 0.19, 0.23, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
30,  0.000,  0.98,  1, 0.00, 0.00, 0.82, 0.00, 0.29, 0.37, 0.04, 0.05, 0.08, 0.04, 0.00, 0.14, 0.13, 0.00, 0.88, 0.56, 0.11, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
31,  0.000,  0.98,  1, 0.00, 0.00, 0.89, 0.00, 0.35, 0.34, 0.00, 0.07, 0.05, 0.00, 0.00, 0.46, 0.02, 0.00, 1.09, 1.16, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
32,  0.000,  0.98,  1, 0.00, 0.00, 0.95, 0.00, 0.37, 0.47, 0.00, 0.16, 0.00, 0.00, 0.00, 0.81, 0.00, 0.05, 1.11, 1.66, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
33,  0.000,  0.98,  1, 0.00, 0.00, 1.06, 0.00, 0.37, 0.47, 0.06, 0.22, 0.00, 0.00, 0.00, 1.12, 0.01, 0.11, 1.11, 2.14, 0.31, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00
34,  0.000,  0.98,  1, 0.04, 0.00, 1.03, 0.00, 0.24, 0.34, 0.06, 0.19, 0.00, 0.00, 0.00, 1.19, 0.03, 0.11, 1.01, 2.20, 1.28, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00
35,  0.000,  0.98,  1, 0.11, 0.00, 0.87, 0.00, 0.12, 0.17, 0.06, 0.10, 0.00, 0.00, 0.18, 1.23, 0.03, 0.07, 0.67, 1.86, 2.20, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00
36,  0.000,  0.98,  1, 0.11, 0.00, 0.75, 0.00, 0.01, 0.12, 0.00, 0.00, 0.00, 0.00, 0.36, 1.13, 0.03, 0.05, 0.30, 1.23, 2.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
37,  0.000,  0.98,  1, 0.07, 0.00, 0.85, 0.00, 0.06, 0.39, 0.04, 0.08, 0.00, 0.00, 0.44, 0.97, 0.00, 0.05, 0.00, 0.67, 1.71, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
38,  0.000,  0.98,  1, 0.00, 0.00, 0.95, 0.00, 0.15, 0.62, 0.04, 0.20, 0.00, 0.00, 0.30, 0.78, 0.03, 0.05, 0.22, 0.39, 0.82, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
39,  0.000,  0.98,  1, 0.00, 0.00, 0.97, 0.00, 0.22, 0.68, 0.05, 0.28, 0.00, 0.00, 0.13, 0.55, 0.16, 0.00, 0.44, 0.24, 0.35, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
40,  0.000,  0.98,  1, 0.00, 0.00, 0.82, 0.00, 0.16, 0.41, 0.01, 0.26, 0.00, 0.00, 0.04, 0.50, 0.26, 0.00, 0.74, 0.46, 0.13, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
41,  0.000,  0.98,  1, 0.00, 0.00, 0.80, 0.00, 0.07, 0.18, 0.01, 0.13, 0.00, 0.00, 0.12, 0.58, 0.26, 0.00, 0.74, 0.92, 0.12, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
42,  0.000,  0.98,  1, 0.00, 0.00, 0.74, 0.00, 0.00, 0.00, 0.00, 0.05, 0.00, 0.00, 0.24, 0.75, 0.13, 0.06, 0.53, 1.02, 0.07, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
43,  0.000,  0.98,  1, 0.00, 0.00, 0.66, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.36, 0.91, 0.02, 0.19, 0.22, 0.70, 0.02, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
44,  0.000,  0.98,  1, 0.00, 0.00, 0.56, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.29, 0.85, 0.00, 0.24, 0.00, 0.16, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
45,  0.000,  0.98,  1, 0.00, 0.00, 0.52, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.17, 0.74, 0.00, 0.18, 0.00, 0.08, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
46,  0.000,  0.98,  1, 0.06, 0.02, 0.61, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.05, 0.61, 0.00, 0.05, 0.17, 0.22, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
47,  0.000,  0.98,  1, 0.06, 0.02, 0.67, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.55, 0.00, 0.00, 0.31, 0.36, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
48,  0.000,  0.98,  1, 0.06, 0.02, 0.65, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.08, 0.57, 0.00, 0.00, 0.45, 0.43, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
49,  0.000,  0.98,  1, 0.07, 0.13, 0.69, 0.05, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.08, 0.51, 0.00, 0.00, 0.41, 0.42, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
50,  0.000,  0.98,  1, 0.08, 0.13, 0.66, 0.05, 0.01, 0.00, 0.00, 0.00, 0.00, 0.00, 0.08, 0.57, 0.00, 0.00, 0.44, 0.41, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
51,  0.000,  0.98,  1, 0.08, 0.18, 0.67, 0.05, 0.01, 0.00, 0.01, 0.03, 0.00, 0.00, 0.00, 0.52, 0.05, 0.00, 0.63, 0.26, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
52,  0.000,  0.98,  1, 0.05, 0.08, 0.66, 0.00, 0.05, 0.02, 0.03, 0.14, 0.00, 0.00, 0.00, 0.40, 0.05, 0.00, 0.98, 0.13, 0.06, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
53,  0.000,  0.98,  1, 0.07, 0.08, 0.75, 0.00, 0.11, 0.06, 0.14, 0.20, 0.00, 0.00, 0.00, 0.22, 0.05, 0.00, 1.28, 0.01, 0.08, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
54,  0.000,  0.98,  1, 0.07, 0.02, 0.87, 0.00, 0.12, 0.06, 0.24, 0.24, 0.00, 0.00, 0.01, 0.18, 0.03, 0.00, 1.38, 0.00, 0.08, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
55,  0.000,  0.98,  1, 0.03, 0.00, 0.96, 0.00, 0.10, 0.04, 0.32, 0.16, 0.00, 0.00, 0.04, 0.23, 0.03, 0.00, 1.25, 0.00, 0.02, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
56,  0.000,  0.98,  1, 0.03, 0.00, 1.00, 0.00, 0.02, 0.00, 0.21, 0.13, 0.00, 0.00, 0.16, 0.40, 0.03, 0.00, 1.11, 0.03, 0.07, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
57,  0.000,  0.98,  1, 0.03, 0.00, 1.02, 0.00, 0.01, 0.00, 0.13, 0.05, 0.00, 0.00, 0.30, 0.54, 0.02, 0.00, 1.00, 0.03, 0.07, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
58,  0.000,  0.98,  1, 0.03, 0.00, 1.01, 0.00, 0.00, 0.00, 0.03, 0.03, 0.00, 0.00, 0.41, 0.71, 0.02, 0.01, 0.73, 0.03, 0.07, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
59,  0.000,  0.98,  1, 0.02, 0.00, 0.98, 0.00, 0.00, 0.00, 0.03, 0.00, 0.00, 0.00, 0.48, 0.75, 0.03, 0.04, 0.41, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
60,  0.000,  0.98,  1, 0.06, 0.00, 0.92, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.40, 0.75, 0.01, 0.08, 0.10, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
61,  0.000,  0.98,  1, 0.06, 0.00, 0.87, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.39, 0.71, 0.01, 0.14, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
62,  0.000,  0.98,  1, 0.06, 0.00, 0.86, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.32, 0.69, 0.00, 0.19, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
63,  0.000,  0.98,  1, 0.04, 0.00, 0.78, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.40, 0.62, 0.00, 0.27, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
64,  0.000,  0.98,  1, 0.04, 0.00, 0.80, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.31, 0.68, 0.00, 0.29, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
65,  0.000,  0.98,  1, 0.07, 0.00, 0.77, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.21, 0.67, 0.00, 0.24, 0.00, 0.07, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
66,  0.000,  0.98,  1, 0.08, 0.00, 0.84, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.06, 0.71, 0.00, 0.13, 0.06, 0.07, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
67,  0.000,  0.98,  1, 0.08, 0.00, 0.77, 0.00, 0.00, 0.00, 0.00, 0.01, 0.00, 0.00, 0.01, 0.69, 0.10, 0.04, 0.22, 0.07, 0.03, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
68,  0.000,  0.98,  1, 0.04, 0.00, 0.78, 0.00, 0.00, 0.07, 0.00, 0.10, 0.00, 0.00, 0.00, 0.67, 0.10, 0.01, 0.47, 0.01, 0.03, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
69,  0.000,  0.98,  1, 0.00, 0.00, 0.82, 0.00, 0.00, 0.07, 0.00, 0.22, 0.00, 0.02, 0.10, 0.65, 0.10, 0.00, 0.62, 0.01, 0.03, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
70,  0.000,  0.98,  1, 0.00, 0.00, 0.81, 0.01, 0.00, 0.07, 0.00, 0.29, 0.00, 0.02, 0.10, 0.62, 0.00, 0.00, 0.78, 0.13, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
71,  0.000,  0.98,  1, 0.10, 0.00, 0.86, 0.01, 0.00, 0.00, 0.00, 0.20, 0.00, 0.04, 0.23, 0.58, 0.00, 0.00, 0.78, 0.13, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
