frame, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
20,  0.000,  0.98,  1, 0.50, 0.06, 1.07, 0.08, 0.00, 0.03, 0.00, 0.19, 0.00, 0.47, 0.28, 0.88, 0.21, 0.08, 0.35, 0.30, 2.41, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
21,  0.000,  0.98,  1, 0.46, 0.07, 1.04, 0.08, 0.00, 0.03, 0.00, 0.25, 0.00, 0.46, 0.12, 0.45, 0.18, 0.00, 0.91, 0.17, 2.26, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
22,  0.000,  0.98,  1, 0.37, 0.12, 1.08, 0.00, 0.00, 0.03, 0.00, 0.38, 0.02, 0.38, 0.00, 0.31, 0.05, 0.01, 1.51, 0.14, 1.34, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00
23,  0.000,  0.98,  1, 0.27, 0.13, 1.04, 0.00, 0.00, 0.10, 0.01, 0.49, 0.02, 0.39, 0.00, 0.17, 0.00, 0.01, 1.88, 0.19, 0.48, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00
24,  0.000,  0.98,  1, 0.16, 0.06, 1.04, 0.00, 0.00, 0.10, 0.01, 0.49, 0.02, 0.42, 0.00, 0.19, 0.00, 0.01, 1.97, 0.25, 0.23, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
25,  0.000,  0.98,  1, 0.08, 0.01, 1.10, 0.00, 0.00, 0.10, 0.01, 0.57, 0.00, 0.36, 0.00, 0.10, 0.06, 0.00, 2.02, 0.32, 0.18, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
26,  0.000,  0.98,  1, 0.03, 0.00, 1.15, 0.00, 0.00, 0.00, 0.00, 0.42, 0.00, 0.34, 0.00, 0.10, 0.10, 0.00, 2.00, 0.51, 0.18, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
27,  0.000,  0.98,  1, 0.07, 0.00, 1.21, 0.00, 0.00, 0.00, 0.01, 0.43, 0.00, 0.32, 0.00, 0.00, 0.18, 0.00, 1.97, 0.64, 0.17, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
28,  0.000,  0.98,  1, 0.07, 0.01, 1.25, 0.00, 0.00, 0.00, 0.04, 0.38, 0.00, 0.28, 0.00, 0.01, 0.12, 0.00, 1.78, 0.70, 0.08, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
29,  0.000,  0.98,  1, 0.07, 0.01, 1.21, 0.00, 0.00, 0.00, 0.04, 0.53, 0.00, 0.32, 0.00, 0.01, 0.24, 0.00, 1.58, 0.66, 0.03, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
30,  0.000,  0.98,  1, 0.07, 0.01, 1.21, 0.01, 0.00, 0.00, 0.04, 0.54, 0.00, 0.24, 0.00, 0.10, 0.21, 0.00, 1.21, 0.49, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
31,  0.000,  0.98,  1, 0.11, 0.00, 1.21, 0.01, 0.00, 0.00, 0.01, 0.47, 0.00, 0.21, 0.07, 0.31, 0.19, 0.02, 0.76, 0.58, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
32,  0.000,  0.98,  1, 0.14, 0.00, 1.32, 0.06, 0.00, 0.00, 0.01, 0.36, 0.00, 0.22, 0.44, 0.87, 0.09, 0.25, 0.27, 0.68, 0.03, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
33,  0.000,  0.98,  1, 0.09, 0.00, 1.23, 0.05, 0.00, 0.00, 0.00, 0.21, 0.00, 0.34, 0.79, 1.47, 0.10, 0.60, 0.00, 0.71, 0.03, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
34,  0.000,  0.98,  1, 0.03, 0.00, 1.16, 0.05, 0.00, 0.00, 0.00, 0.20, 0.00, 0.52, 0.97, 1.84, 0.17, 0.82, 0.00, 0.72, 0.03, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
35,  0.000,  0.98,  1, 0.00, 0.00, 1.06, 0.00, 0.00, 0.00, 0.00, 0.21, 0.00, 0.71, 0.59, 1.48, 0.35, 0.59, 0.09, 1.02, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
36,  0.000,  0.98,  1, 0.00, 0.00, 1.14, 0.00, 0.00, 0.00, 0.00, 0.33, 0.00, 0.74, 0.25, 0.92, 0.47, 0.24, 0.38, 1.44, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
37,  0.000,  0.98,  1, 0.00, 0.00, 1.09, 0.00, 0.00, 0.00, 0.01, 0.27, 0.00, 0.74, 0.00, 0.34, 0.59, 0.00, 0.75, 1.55, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
38,  0.000,  0.98,  1, 0.00, 0.00, 1.11, 0.00, 0.00, 0.00, 0.01, 0.21, 0.00, 0.52, 0.00, 0.15, 0.36, 0.00, 1.20, 1.25, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
39,  0.000,  0.98,  1, 0.00, 0.00, 1.08, 0.00, 0.00, 0.00, 0.01, 0.26, 0.00, 0.37, 0.00, 0.02, 0.20, 0.00, 1.56, 0.85, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
40,  0.000,  0.98,  1, 0.00, 0.00, 1.09, 0.00, 0.00, 0.00, 0.00, 0.34, 0.00, 0.17, 0.00, 0.04, 0.00, 0.00, 1.79, 0.44, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
41,  0.000,  0.98,  1, 0.00, 0.00, 1.06, 0.00, 0.00, 0.00, 0.00, 0.48, 0.00, 0.20, 0.01, 0.08, 0.00, 0.00, 1.85, 0.20, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
42,  0.000,  0.98,  1, 0.04, 0.00, 1.04, 0.01, 0.00, 0.00, 0.00, 0.47, 0.00, 0.14, 0.01, 0.23, 0.00, 0.00, 1.74, 0.22, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
43,  0.000,  0.98,  1, 0.04, 0.00, 1.10, 0.01, 0.00, 0.00, 0.00, 0.52, 0.00, 0.13, 0.01, 0.35, 0.00, 0.00, 1.63, 0.50, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
44,  0.000,  0.98,  1, 0.04, 0.00, 1.17, 0.01, 0.00, 0.00, 0.00, 0.54, 0.00, 0.02, 0.00, 0.46, 0.00, 0.00, 1.44, 0.89, 0.07, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
45,  0.000,  0.98,  1, 0.04, 0.00, 1.20, 0.00, 0.00, 0.00, 0.00, 0.53, 0.00, 0.13, 0.00, 0.46, 0.01, 0.00, 1.18, 1.14, 0.17, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
46,  0.000,  0.98,  1, 0.04, 0.00, 1.13, 0.00, 0.00, 0.00, 0.00, 0.34, 0.00, 0.30, 0.18, 0.60, 0.01, 0.14, 0.69, 1.06, 0.20, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
47,  0.000,  0.98,  1, 0.04, 0.00, 0.99, 0.00, 0.00, 0.00, 0.00, 0.14, 0.00, 0.52, 0.28, 0.77, 0.01, 0.32, 0.26, 0.67, 0.13, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
48,  0.000,  0.98,  1, 0.00, 0.00, 0.94, 0.00, 0.00, 0.00, 0.00, 0.06, 0.00, 0.63, 0.39, 0.73, 0.00, 0.40, 0.00, 0.26, 0.03, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
49,  0.000,  0.98,  1, 0.00, 0.00, 0.94, 0.00, 0.00, 0.00, 0.00, 0.18, 0.00, 0.60, 0.28, 0.47, 0.00, 0.27, 0.10, 0.07, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
50,  0.000,  0.98,  1, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.31, 0.00, 0.53, 0.19, 0.19, 0.02, 0.09, 0.39, 0.11, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
51,  0.000,  0.98,  1, 0.00, 0.00, 1.02, 0.00, 0.00, 0.00, 0.00, 0.35, 0.00, 0.45, 0.08, 0.10, 0.03, 0.02, 0.73, 0.15, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
52,  0.000,  0.98,  1, 0.00, 0.00, 1.04, 0.00, 0.00, 0.00, 0.00, 0.29, 0.00, 0.35, 0.01, 0.11, 0.03, 0.00, 1.08, 0.23, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
53,  0.000,  0.98,  1, 0.00, 0.00, 1.02, 0.00, 0.00, 0.00, 0.00, 0.29, 0.00, 0.29, 0.00, 0.08, 0.00, 0.00, 1.20, 0.31, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
54,  0.000,  0.98,  1, 0.00, 0.00, 0.98, 0.00, 0.00, 0.00, 0.00, 0.27, 0.00, 0.24, 0.00, 0.05, 0.00, 0.01, 1.14, 0.36, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
55,  0.000,  0.98,  1, 0.07, 0.00, 1.07, 0.00, 0.00, 0.01, 0.00, 0.28, 0.00, 0.27, 0.00, 0.01, 0.00, 0.01, 0.90, 0.31, 0.84, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
56,  0.000,  0.98,  1, 0.18, 0.00, 1.04, 0.00, 0.00, 0.01, 0.00, 0.14, 0.00, 0.18, 0.00, 0.05, 0.06, 0.01, 0.49, 0.16, 1.90, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
57,  0.000,  0.98,  1, 0.34, 0.00, 0.94, 0.12, 0.00, 0.01, 0.00, 0.06, 0.00, 0.18, 0.00, 0.08, 0.18, 0.00, 0.21, 0.07, 2.87, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
58,  0.000,  0.98,  1, 0.46, 0.00, 0.81, 0.12, 0.00, 0.00, 0.00, 0.00, 0.00, 0.19, 0.00, 0.31, 0.28, 0.00, 0.00, 0.01, 3.09, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
59,  0.000,  0.98,  1, 0.40, 0.00, 1.02, 0.12, 0.00, 0.00, 0.00, 0.00, 0.00, 0.28, 0.00, 0.44, 0.40, 0.00, 0.00, 0.08, 2.80, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
60,  0.000,  0.98,  1, 0.33, 0.05, 1.14, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.27, 0.06, 0.76, 0.39, 0.03, 0.00, 0.22, 2.20, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
61,  0.000,  0.98,  1, 0.20, 0.08, 1.22, 0.00, 0.00, 0.09, 0.00, 0.00, 0.00, 0.31, 0.06, 0.78, 0.38, 0.07, 0.00, 0.38, 1.26, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
62,  0.000,  0.98,  1, 0.22, 0.13, 1.12, 0.00, 0.00, 0.09, 0.00, 0.12, 0.00, 0.33, 0.06, 0.80, 0.29, 0.10, 0.16, 0.48, 0.55, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
63,  0.000,  0.98,  1, 0.19, 0.08, 1.25, 0.00, 0.00, 0.09, 0.00, 0.24, 0.00, 0.37, 0.00, 0.61, 0.30, 0.07, 0.60, 0.60, 0.24, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
64,  0.000,  0.98,  1, 0.13, 0.05, 1.24, 0.00, 0.00, 0.00, 0.05, 0.33, 0.00, 0.32, 0.00, 0.51, 0.21, 0.03, 1.02, 0.77, 0.16, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
65,  0.000,  0.98,  1, 0.05, 0.00, 1.21, 0.00, 0.00, 0.03, 0.09, 0.34, 0.00, 0.30, 0.02, 0.40, 0.14, 0.00, 1.32, 0.76, 0.11, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
66,  0.000,  0.98,  1, 0.02, 0.00, 1.15, 0.00, 0.00, 0.03, 0.11, 0.33, 0.00, 0.30, 0.02, 0.34, 0.03, 0.00, 1.20, 0.70, 0.05, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
67,  0.000,  0.98,  1, 0.02, 0.00, 1.11, 0.00, 0.00, 0.03, 0.06, 0.31, 0.00, 0.31, 0.02, 0.29, 0.03, 0.00, 1.17, 0.48, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
68,  0.000,  0.98,  1, 0.02, 0.00, 1.18, 0.00, 0.00, 0.00, 0.02, 0.27, 0.00, 0.31, 0.00, 0.32, 0.00, 0.00, 1.08, 0.31, 0.06, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
69,  0.000,  0.98,  1, 0.00, 0.00, 1.14, 0.00, 0.00, 0.00, 0.00, 0.27, 0.00, 0.29, 0.00, 0.27, 0.00, 0.00, 1.25, 0.11, 0.10, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
70,  0.000,  0.98,  1, 0.00, 0.00, 1.19, 0.00, 0.00, 0.00, 0.00, 0.26, 0.00, 0.36, 0.00, 0.20, 0.00, 0.00, 1.36, 0.03, 0.13, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
71,  0.000,  0.98,  1, 0.01, 0.00, 1.14, 0.00, 0.00, 0.00, 0.00, 0.31, 0.00, 0.32, 0.00, 0.12, 0.00, 0.00, 1.56, 0.14, 0.07, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
