frame, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
11,  0.000,  0.98,  1, 0.21, 0.00, 1.00, 0.24, 0.00, 0.36, 0.00, 0.00, 0.00, 0.00, 0.04, 0.23, 0.03, 0.02, 0.66, 0.43, 0.79, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
12,  0.000,  0.98,  1, 0.39, 0.00, 1.40, 0.00, 0.00, 0.64, 0.00, 0.00, 0.00, 0.00, 0.04, 0.12, 0.03, 0.00, 0.76, 0.52, 1.56, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
13,  0.000,  0.98,  1, 0.39, 0.00, 1.53, 0.00, 0.00, 0.76, 0.00, 0.00, 0.00, 0.00, 0.00, 0.15, 0.03, 0.00, 0.85, 0.76, 1.95, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00
14,  0.000,  0.98,  1, 0.20, 0.02, 1.47, 0.00, 0.00, 0.76, 0.00, 0.00, 0.00, 0.00, 0.06, 0.16, 0.00, 0.00, 0.90, 0.67, 1.52, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00
15,  0.000,  0.98,  1, 0.02, 0.02, 1.18, 0.00, 0.00, 0.58, 0.00, 0.00, 0.00, 0.00, 0.18, 0.25, 0.00, 0.00, 0.97, 0.64, 0.94, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00
16,  0.000,  0.98,  1, 0.02, 0.02, 1.11, 0.00, 0.00, 0.48, 0.00, 0.00, 0.00, 0.00, 0.28, 0.14, 0.00, 0.00, 0.99, 0.62, 0.48, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
17,  0.000,  0.98,  1, 0.01, 0.00, 0.99, 0.00, 0.00, 0.27, 0.00, 0.00, 0.00, 0.00, 0.25, 0.11, 0.00, 0.00, 1.07, 0.64, 0.24, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
18,  0.000,  0.98,  1, 0.00, 0.00, 0.99, 0.00, 0.00, 0.34, 0.00, 0.00, 0.00, 0.00, 0.19, 0.05, 0.00, 0.00, 1.02, 0.42, 0.07, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
19,  0.000,  0.98,  1, 0.00, 0.00, 0.96, 0.00, 0.00, 0.47, 0.02, 0.00, 0.00, 0.00, 0.09, 0.10, 0.00, 0.00, 0.87, 0.16, 0.12, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
20,  0.000,  0.98,  1, 0.00, 0.01, 0.88, 0.00, 0.00, 0.60, 0.02, 0.00, 0.04, 0.00, 0.07, 0.15, 0.00, 0.00, 0.80, 0.00, 0.06, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
21,  0.000,  0.98,  1, 0.05, 0.04, 0.98, 0.00, 0.00, 0.77, 0.02, 0.00, 0.04, 0.00, 0.00, 0.21, 0.00, 0.00, 0.93, 0.06, 0.05, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
22,  0.000,  0.98,  1, 0.08, 0.09, 1.03, 0.00, 0.00, 0.71, 0.00, 0.00, 0.04, 0.00, 0.05, 0.16, 0.00, 0.00, 1.36, 0.17, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
23,  0.000,  0.98,  1, 0.08, 0.20, 1.11, 0.00, 0.00, 0.69, 0.04, 0.00, 0.00, 0.00, 0.05, 0.11, 0.00, 0.00, 1.72, 0.45, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
24,  0.000,  0.98,  1, 0.11, 0.19, 1.05, 0.00, 0.00, 0.60, 0.06, 0.00, 0.00, 0.00, 0.09, 0.00, 0.00, 0.00, 1.83, 0.62, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
25,  0.000,  0.98,  1, 0.08, 0.15, 1.03, 0.00, 0.00, 0.73, 0.10, 0.00, 0.00, 0.00, 0.04, 0.00, 0.00, 0.00, 1.72, 0.83, 0.03, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
26,  0.000,  0.98,  1, 0.09, 0.03, 0.95, 0.00, 0.00, 0.64, 0.05, 0.00, 0.00, 0.00, 0.04, 0.00, 0.00, 0.00, 1.44, 0.74, 0.03, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
27,  0.000,  0.98,  1, 0.01, 0.01, 0.95, 0.00, 0.00, 0.54, 0.08, 0.00, 0.00, 0.00, 0.00, 0.08, 0.00, 0.00, 1.03, 0.52, 0.24, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
28,  0.000,  0.98,  1, 0.31, 0.10, 0.98, 0.00, 0.00, 0.54, 0.07, 0.00, 0.06, 0.00, 0.00, 0.10, 0.00, 0.00, 0.66, 0.25, 1.14, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
29,  0.000,  0.98,  1, 0.62, 0.16, 1.20, 0.00, 0.00, 0.88, 0.13, 0.00, 0.16, 0.00, 0.00, 0.27, 0.00, 0.00, 0.26, 0.08, 1.86, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
30,  0.000,  0.98,  1, 0.75, 0.25, 1.13, 0.00, 0.00, 1.17, 0.09, 0.00, 0.25, 0.00, 0.00, 0.41, 0.00, 0.00, 0.11, 0.09, 2.03, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
31,  0.000,  0.98,  1, 0.51, 0.16, 1.02, 0.00, 0.00, 1.13, 0.09, 0.00, 0.25, 0.00, 0.00, 0.61, 0.00, 0.03, 0.00, 0.04, 1.26, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
32,  0.000,  0.98,  1, 0.23, 0.10, 0.80, 0.00, 0.00, 0.93, 0.07, 0.00, 0.16, 0.00, 0.00, 0.61, 0.00, 0.03, 0.00, 0.03, 0.55, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
33,  0.000,  0.98,  1, 0.10, 0.00, 0.83, 0.00, 0.00, 0.70, 0.10, 0.00, 0.06, 0.00, 0.06, 0.39, 0.01, 0.03, 0.27, 0.00, 0.16, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
34,  0.000,  0.98,  1, 0.03, 0.00, 0.89, 0.00, 0.00, 0.56, 0.14, 0.00, 0.00, 0.00, 0.12, 0.17, 0.01, 0.00, 0.80, 0.20, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
35,  0.000,  0.98,  1, 0.00, 0.00, 0.93, 0.00, 0.00, 0.61, 0.16, 0.00, 0.00, 0.00, 0.21, 0.00, 0.01, 0.00, 1.25, 0.59, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00
36,  0.000,  0.98,  1, 0.01, 0.00, 0.96, 0.00, 0.00, 0.73, 0.16, 0.00, 0.00, 0.00, 0.18, 0.02, 0.00, 0.00, 1.43, 1.06, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
37,  0.000,  0.98,  1, 0.03, 0.00, 0.91, 0.00, 0.00, 0.78, 0.09, 0.00, 0.00, 0.00, 0.15, 0.14, 0.00, 0.00, 1.32, 1.15, 0.05, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
38,  0.000,  0.98,  1, 0.12, 0.00, 0.81, 0.00, 0.00, 0.58, 0.03, 0.00, 0.00, 0.00, 0.13, 0.25, 0.01, 0.00, 1.16, 0.98, 0.05, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
39,  0.000,  0.98,  1, 0.11, 0.00, 0.64, 0.00, 0.00, 0.27, 0.00, 0.00, 0.04, 0.00, 0.13, 0.38, 0.02, 0.00, 0.95, 0.50, 0.09, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
40,  0.000,  0.98,  1, 0.09, 0.00, 0.41, 0.00, 0.00, 0.10, 0.00, 0.00, 0.05, 0.00, 0.10, 0.35, 0.12, 0.00, 0.73, 0.21, 0.11, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
41,  0.000,  0.98,  1, 0.00, 0.00, 0.42, 0.00, 0.00, 0.09, 0.00, 0.00, 0.05, 0.00, 0.07, 0.35, 0.21, 0.00, 0.66, 0.00, 0.13, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
42,  0.000,  0.98,  1, 0.00, 0.00, 0.44, 0.00, 0.00, 0.13, 0.02, 0.00, 0.01, 0.00, 0.04, 0.29, 0.32, 0.00, 0.58, 0.00, 0.09, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
43,  0.000,  0.98,  1, 0.00, 0.00, 0.63, 0.00, 0.00, 0.33, 0.02, 0.00, 0.00, 0.00, 0.10, 0.38, 0.27, 0.00, 0.38, 0.06, 0.02, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
44,  0.000,  0.98,  1, 0.00, 0.00, 0.60, 0.00, 0.00, 0.58, 0.02, 0.00, 0.00, 0.00, 0.10, 0.43, 0.17, 0.02, 0.19, 0.21, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
45,  0.000,  0.98,  1, 0.00, 0.00, 0.66, 0.00, 0.00, 0.80, 0.00, 0.00, 0.00, 0.00, 0.10, 0.47, 0.05, 0.05, 0.04, 0.34, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
46,  0.000,  0.98,  1, 0.04, 0.00, 0.62, 0.00, 0.00, 0.85, 0.00, 0.00, 0.00, 0.00, 0.04, 0.38, 0.03, 0.08, 0.03, 0.28, 0.01, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
47,  0.000,  0.98,  1, 0.10, 0.00, 0.66, 0.00, 0.00, 0.74, 0.00, 0.00, 0.00, 0.00, 0.05, 0.33, 0.07, 0.10, 0.00, 0.13, 0.07, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
48,  0.000,  0.98,  1, 0.10, 0.00, 0.57, 0.00, 0.00, 0.68, 0.00, 0.00, 0.00, 0.00, 0.06, 0.38, 0.07, 0.12, 0.00, 0.01, 0.08, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
49,  0.000,  0.98,  1, 0.06, 0.00, 0.48, 0.00, 0.00, 0.53, 0.00, 0.00, 0.00, 0.00, 0.08, 0.39, 0.06, 0.10, 0.07, 0.01, 0.07, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
50,  0.000,  0.98,  1, 0.00, 0.00, 0.50, 0.00, 0.00, 0.36, 0.00, 0.00, 0.00, 0.00, 0.09, 0.27, 0.06, 0.06, 0.27, 0.08, 0.01, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
51,  0.000,  0.98,  1, 0.00, 0.00, 0.69, 0.00, 0.00, 0.35, 0.02, 0.00, 0.00, 0.00, 0.16, 0.17, 0.06, 0.00, 0.59, 0.18, 0.03, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
52,  0.000,  0.98,  1, 0.00, 0.00, 0.78, 0.00, 0.00, 0.40, 0.04, 0.00, 0.00, 0.00, 0.25, 0.06, 0.04, 0.00, 0.95, 0.37, 0.03, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
53,  0.000,  0.98,  1, 0.00, 0.00, 0.73, 0.00, 0.00, 0.53, 0.04, 0.00, 0.00, 0.00, 0.19, 0.06, 0.00, 0.00, 1.16, 0.47, 0.03, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
54,  0.000,  0.98,  1, 0.05, 0.04, 0.63, 0.00, 0.00, 0.50, 0.02, 0.00, 0.00, 0.00, 0.11, 0.08, 0.00, 0.00, 1.01, 0.42, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
55,  0.000,  0.98,  1, 0.05, 0.05, 0.67, 0.00, 0.00, 0.59, 0.00, 0.00, 0.00, 0.00, 0.02, 0.10, 0.03, 0.00, 0.58, 0.23, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
56,  0.000,  0.98,  1, 0.16, 0.05, 0.90, 0.00, 0.00, 0.75, 0.07, 0.00, 0.00, 0.00, 0.02, 0.27, 0.07, 0.00, 0.17, 0.08, 0.61, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
57,  0.000,  0.98,  1, 0.49, 0.08, 1.07, 0.00, 0.00, 0.85, 0.07, 0.00, 0.00, 0.00, 0.02, 0.36, 0.07, 0.00, 0.00, 0.10, 1.49, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
58,  0.000,  0.98,  1, 0.60, 0.07, 1.21, 0.00, 0.00, 0.85, 0.09, 0.00, 0.00, 0.00, 0.00, 0.50, 0.04, 0.00, 0.00, 0.10, 1.98, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
59,  0.000,  0.98,  1, 0.54, 0.07, 1.16, 0.00, 0.00, 0.80, 0.07, 0.00, 0.00, 0.00, 0.10, 0.53, 0.01, 0.00, 0.11, 0.24, 1.64, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
60,  0.000,  0.98,  1, 0.19, 0.00, 1.10, 0.00, 0.00, 0.69, 0.09, 0.00, 0.00, 0.00, 0.13, 0.38, 0.02, 0.00, 0.52, 0.26, 0.93, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
61,  0.000,  0.98,  1, 0.08, 0.00, 0.98, 0.00, 0.00, 0.63, 0.07, 0.00, 0.00, 0.00, 0.17, 0.38, 0.04, 0.00, 0.90, 0.26, 0.60, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
62,  0.000,  0.98,  1, 0.04, 0.00, 0.85, 0.00, 0.00, 0.60, 0.04, 0.00, 0.00, 0.00, 0.14, 0.41, 0.08, 0.00, 0.95, 0.10, 0.35, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
63,  0.000,  0.98,  1, 0.02, 0.00, 0.78, 0.00, 0.00, 0.75, 0.01, 0.00, 0.00, 0.00, 0.18, 0.45, 0.09, 0.00, 0.87, 0.00, 0.36, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
64,  0.000,  0.98,  1, 0.01, 0.00, 0.79, 0.00, 0.00, 0.77, 0.06, 0.00, 0.00, 0.00, 0.18, 0.39, 0.15, 0.00, 0.85, 0.21, 0.33, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
65,  0.000,  0.98,  1, 0.00, 0.00, 0.80, 0.00, 0.00, 0.68, 0.05, 0.00, 0.00, 0.00, 0.11, 0.32, 0.13, 0.02, 0.69, 0.29, 0.32, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
66,  0.000,  0.98,  1, 0.11, 0.00, 0.80, 0.00, 0.00, 0.49, 0.04, 0.00, 0.00, 0.00, 0.05, 0.55, 0.12, 0.16, 0.36, 0.41, 0.15, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
67,  0.000,  0.98,  1, 0.27, 0.00, 0.87, 0.00, 0.00, 0.46, 0.00, 0.00, 0.00, 0.00, 0.00, 0.78, 0.03, 0.26, 0.00, 0.32, 0.01, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
68,  0.000,  0.98,  1, 0.49, 0.01, 1.03, 0.00, 0.00, 0.53, 0.00, 0.00, 0.00, 0.00, 0.02, 0.87, 0.00, 0.29, 0.00, 0.49, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
69,  0.000,  0.98,  1, 0.46, 0.01, 1.07, 0.00, 0.00, 0.61, 0.00, 0.00, 0.00, 0.00, 0.02, 0.81, 0.00, 0.16, 0.00, 0.63, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
70,  0.000,  0.98,  1, 0.41, 0.01, 0.99, 0.00, 0.00, 0.65, 0.00, 0.00, 0.00, 0.00, 0.02, 0.72, 0.00, 0.06, 0.14, 0.63, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
71,  0.000,  0.98,  1, 0.25, 0.00, 0.83, 0.00, 0.00, 0.52, 0.00, 0.00, 0.00, 0.00, 0.00, 0.67, 0.00, 0.00, 0.20, 0.37, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
