frame, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
23,  0.000,  0.98,  1, 0.03, 0.12, 0.02, 0.00, 0.19, 0.00, 0.00, 1.06, 1.46, 0.97, 0.00, 0.00, 0.39, 0.00, 2.20, 0.14, 0.08, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
24,  0.000,  0.98,  1, 0.00, 0.17, 0.01, 0.00, 0.17, 0.00, 0.00, 0.97, 1.46, 1.07, 0.05, 0.00, 0.36, 0.00, 2.20, 0.11, 0.10, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
25,  0.000,  0.98,  1, 0.00, 0.17, 0.01, 0.00, 0.20, 0.00, 0.00, 0.89, 1.47, 1.12, 0.05, 0.00, 0.34, 0.00, 2.10, 0.19, 0.08, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
26,  0.000,  0.98,  1, 0.00, 0.05, 0.12, 0.00, 0.14, 0.00, 0.00, 0.87, 1.52, 1.19, 0.06, 0.00, 0.47, 0.00, 2.09, 0.13, 0.60, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
27,  0.000,  0.98,  1, 0.14, 0.00, 0.26, 0.00, 0.08, 0.00, 0.00, 0.94, 1.61, 1.29, 0.01, 0.00, 0.62, 0.00, 2.02, 0.09, 1.66, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00
28,  0.000,  0.98,  1, 0.20, 0.00, 0.34, 0.00, 0.00, 0.00, 0.00, 1.00, 1.75, 1.32, 0.08, 0.00, 0.73, 0.00, 2.19, 0.09, 2.82, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00
29,  0.000,  0.98,  1, 0.31, 0.00, 0.33, 0.00, 0.00, 0.00, 0.00, 1.09, 1.85, 1.29, 0.14, 0.00, 0.65, 0.00, 2.34, 0.35, 3.45, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00
30,  0.000,  0.98,  1, 0.25, 0.00, 0.44, 0.00, 0.00, 0.00, 0.01, 1.24, 1.91, 1.13, 0.15, 0.06, 0.63, 0.00, 2.60, 0.75, 3.54, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00
31,  0.000,  0.98,  1, 0.30, 0.00, 0.62, 0.00, 0.00, 0.03, 0.05, 1.29, 1.85, 0.98, 0.18, 0.18, 0.67, 0.00, 2.71, 1.12, 3.45, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00
32,  0.000,  0.98,  1, 0.34, 0.00, 0.73, 0.00, 0.00, 0.07, 0.07, 1.03, 1.64, 0.80, 0.15, 0.37, 0.66, 0.00, 2.53, 1.23, 3.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00
33,  0.000,  0.98,  1, 0.55, 0.11, 0.60, 0.00, 0.00, 0.07, 0.06, 0.58, 1.35, 0.65, 0.27, 0.71, 0.62, 0.00, 1.62, 0.96, 3.36, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00
34,  0.000,  0.98,  1, 0.72, 0.11, 0.53, 0.00, 0.00, 0.04, 0.02, 0.17, 1.03, 0.48, 0.31, 1.02, 0.61, 0.00, 0.69, 0.51, 3.43, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
35,  0.000,  0.98,  1, 0.74, 0.11, 0.49, 0.00, 0.00, 0.04, 0.00, 0.02, 0.86, 0.43, 0.35, 1.21, 0.63, 0.00, 0.00, 0.14, 3.18, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
36,  0.000,  0.98,  1, 0.51, 0.00, 0.49, 0.00, 0.00, 0.04, 0.00, 0.22, 0.92, 0.59, 0.21, 0.95, 0.49, 0.00, 0.34, 0.14, 2.69, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
37,  0.000,  0.98,  1, 0.25, 0.00, 0.47, 0.00, 0.00, 0.04, 0.01, 0.51, 1.02, 0.81, 0.07, 0.59, 0.31, 0.00, 0.84, 0.20, 1.85, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
38,  0.000,  0.98,  1, 0.08, 0.00, 0.39, 0.00, 0.00, 0.00, 0.01, 0.84, 1.14, 0.99, 0.00, 0.34, 0.10, 0.00, 1.40, 0.34, 1.15, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
39,  0.000,  0.98,  1, 0.02, 0.00, 0.31, 0.00, 0.00, 0.00, 0.01, 0.95, 1.20, 1.02, 0.00, 0.33, 0.05, 0.00, 1.61, 0.33, 0.63, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
40,  0.000,  0.98,  1, 0.00, 0.00, 0.16, 0.00, 0.00, 0.00, 0.01, 0.87, 1.24, 1.00, 0.00, 0.44, 0.00, 0.05, 1.48, 0.32, 0.37, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
41,  0.000,  0.98,  1, 0.00, 0.00, 0.07, 0.00, 0.00, 0.00, 0.02, 0.63, 1.19, 0.94, 0.08, 0.56, 0.01, 0.14, 0.95, 0.20, 0.26, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
42,  0.000,  0.98,  1, 0.04, 0.02, 0.03, 0.00, 0.00, 0.00, 0.06, 0.38, 1.08, 0.80, 0.15, 0.68, 0.07, 0.25, 0.40, 0.07, 0.14, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
43,  0.000,  0.98,  1, 0.04, 0.02, 0.00, 0.00, 0.00, 0.00, 0.07, 0.20, 0.97, 0.68, 0.18, 0.66, 0.07, 0.27, 0.03, 0.01, 0.16, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
44,  0.000,  0.98,  1, 0.04, 0.02, 0.04, 0.00, 0.00, 0.00, 0.06, 0.20, 0.97, 0.61, 0.10, 0.47, 0.06, 0.17, 0.19, 0.07, 0.12, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
45,  0.000,  0.98,  1, 0.00, 0.00, 0.04, 0.00, 0.00, 0.00, 0.02, 0.33, 0.98, 0.72, 0.03, 0.33, 0.00, 0.07, 0.64, 0.18, 0.13, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
46,  0.000,  0.98,  1, 0.00, 0.00, 0.06, 0.00, 0.00, 0.00, 0.01, 0.61, 1.05, 0.79, 0.00, 0.29, 0.00, 0.00, 1.11, 0.28, 0.07, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
47,  0.000,  0.98,  1, 0.00, 0.00, 0.04, 0.00, 0.07, 0.00, 0.02, 0.80, 1.13, 0.92, 0.00, 0.29, 0.00, 0.00, 1.54, 0.29, 0.14, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
48,  0.000,  0.98,  1, 0.00, 0.00, 0.04, 0.00, 0.15, 0.00, 0.03, 0.97, 1.24, 0.97, 0.00, 0.21, 0.07, 0.00, 1.72, 0.23, 0.14, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
49,  0.000,  0.98,  1, 0.00, 0.02, 0.04, 0.00, 0.25, 0.00, 0.03, 1.07, 1.33, 1.08, 0.00, 0.10, 0.12, 0.00, 1.89, 0.19, 0.07, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
50,  0.000,  0.98,  1, 0.00, 0.02, 0.02, 0.00, 0.27, 0.00, 0.02, 1.19, 1.40, 1.01, 0.00, 0.04, 0.14, 0.00, 2.00, 0.27, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
51,  0.000,  0.98,  1, 0.00, 0.01, 0.03, 0.00, 0.29, 0.00, 0.02, 1.26, 1.46, 1.03, 0.00, 0.01, 0.07, 0.00, 2.16, 0.42, 0.06, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
52,  0.000,  0.98,  1, 0.00, 0.00, 0.03, 0.00, 0.27, 0.00, 0.04, 1.27, 1.51, 1.02, 0.00, 0.01, 0.04, 0.00, 2.28, 0.60, 0.06, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
53,  0.000,  0.98,  1, 0.00, 0.00, 0.03, 0.00, 0.27, 0.00, 0.05, 1.28, 1.52, 1.05, 0.00, 0.05, 0.02, 0.00, 2.29, 0.76, 0.06, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
54,  0.000,  0.98,  1, 0.00, 0.00, 0.08, 0.00, 0.25, 0.00, 0.05, 1.23, 1.49, 0.99, 0.00, 0.14, 0.02, 0.00, 2.30, 0.97, 0.05, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
55,  0.000,  0.98,  1, 0.00, 0.00, 0.13, 0.00, 0.24, 0.00, 0.00, 1.25, 1.49, 0.99, 0.00, 0.22, 0.00, 0.00, 2.32, 1.12, 0.10, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
56,  0.000,  0.98,  1, 0.00, 0.00, 0.13, 0.00, 0.26, 0.00, 0.00, 1.29, 1.51, 0.97, 0.00, 0.33, 0.00, 0.00, 2.36, 1.21, 0.10, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
57,  0.000,  0.98,  1, 0.00, 0.00, 0.10, 0.00, 0.29, 0.00, 0.00, 1.30, 1.55, 0.92, 0.00, 0.40, 0.00, 0.00, 2.41, 1.30, 0.06, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
58,  0.000,  0.98,  1, 0.00, 0.00, 0.11, 0.00, 0.31, 0.00, 0.00, 1.27, 1.52, 0.87, 0.00, 0.48, 0.00, 0.00, 2.50, 1.41, 0.17, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
59,  0.000,  0.98,  1, 0.00, 0.00, 0.15, 0.00, 0.33, 0.00, 0.00, 1.23, 1.52, 0.80, 0.00, 0.46, 0.01, 0.00, 2.55, 1.56, 0.20, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
60,  0.000,  0.98,  1, 0.00, 0.00, 0.16, 0.00, 0.33, 0.00, 0.00, 1.25, 1.53, 0.86, 0.00, 0.44, 0.03, 0.00, 2.59, 1.59, 0.32, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
61,  0.000,  0.98,  1, 0.00, 0.00, 0.08, 0.00, 0.33, 0.00, 0.00, 1.33, 1.57, 0.93, 0.00, 0.43, 0.04, 0.00, 2.57, 1.56, 0.17, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
62,  0.000,  0.98,  1, 0.00, 0.01, 0.04, 0.00, 0.30, 0.00, 0.00, 1.34, 1.56, 1.09, 0.00, 0.46, 0.03, 0.00, 2.53, 1.45, 0.16, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
63,  0.000,  0.93,  1, 0.00, 0.01, 0.08, 0.00, 0.36, 0.00, 0.00, 1.34, 1.57, 1.10, 0.00, 0.47, 0.07, 0.00, 2.38, 1.30, 0.03, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
64,  0.000,  0.98,  1, 0.00, 0.04, 0.17, 0.00, 0.39, 0.00, 0.00, 1.28, 1.57, 1.11, 0.00, 0.44, 0.15, 0.00, 2.25, 1.09, 0.03, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
65,  0.000,  0.93,  1, 0.00, 0.04, 0.21, 0.00, 0.40, 0.00, 0.00, 1.21, 1.58, 1.11, 0.00, 0.33, 0.15, 0.00, 2.22, 0.84, 0.02, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
66,  0.000,  0.98,  1, 0.00, 0.04, 0.25, 0.00, 0.34, 0.00, 0.00, 1.21, 1.56, 1.07, 0.00, 0.29, 0.26, 0.00, 2.24, 0.64, 0.02, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
67,  0.000,  0.98,  1, 0.00, 0.00, 0.15, 0.00, 0.28, 0.00, 0.00, 1.15, 1.56, 1.11, 0.00, 0.21, 0.26, 0.00, 2.24, 0.59, 0.02, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
68,  0.000,  0.98,  1, 0.00, 0.03, 0.18, 0.00, 0.25, 0.00, 0.00, 1.11, 1.55, 1.05, 0.03, 0.24, 0.26, 0.00, 2.21, 0.63, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
69,  0.000,  0.98,  1, 0.00, 0.03, 0.08, 0.00, 0.20, 0.00, 0.00, 1.07, 1.54, 1.04, 0.07, 0.23, 0.12, 0.00, 2.19, 0.69, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
70,  0.000,  0.98,  1, 0.00, 0.03, 0.12, 0.00, 0.17, 0.00, 0.00, 1.07, 1.52, 1.01, 0.07, 0.23, 0.07, 0.00, 2.14, 0.72, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
71,  0.000,  0.98,  1, 0.00, 0.00, 0.08, 0.00, 0.15, 0.00, 0.00, 1.15, 1.50, 1.05, 0.05, 0.23, 0.07, 0.00, 2.08, 0.79, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
