frame, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
11,  0.000,  0.98,  1, 0.21, 0.00, 0.77, 0.00, 0.70, 1.24, 0.00, 0.96, 0.43, 0.00, 0.01, 0.00, 0.11, 0.00, 1.29, 1.57, 0.88, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00
12,  0.000,  0.98,  1, 0.26, 0.00, 0.67, 0.00, 0.68, 1.17, 0.00, 0.88, 0.40, 0.00, 0.01, 0.00, 0.18, 0.00, 1.30, 1.65, 0.33, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00
13,  0.000,  0.98,  1, 0.28, 0.00, 0.71, 0.00, 0.61, 1.02, 0.00, 0.81, 0.37, 0.00, 0.01, 0.00, 0.09, 0.00, 1.30, 1.73, 0.12, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00
14,  0.000,  0.98,  1, 0.25, 0.00, 0.72, 0.00, 0.61, 0.85, 0.00, 0.79, 0.39, 0.00, 0.00, 0.00, 0.09, 0.00, 1.37, 1.75, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00
15,  0.000,  0.98,  1, 0.20, 0.00, 0.69, 0.00, 0.55, 0.77, 0.00, 0.78, 0.41, 0.00, 0.00, 0.00, 0.03, 0.00, 1.49, 1.81, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
16,  0.000,  0.98,  1, 0.18, 0.00, 0.58, 0.00, 0.51, 0.67, 0.00, 0.72, 0.39, 0.00, 0.00, 0.00, 0.03, 0.00, 1.57, 1.81, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
17,  0.000,  0.98,  1, 0.24, 0.00, 0.60, 0.00, 0.47, 0.77, 0.00, 0.64, 0.37, 0.00, 0.00, 0.00, 0.00, 0.00, 1.55, 1.86, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
18,  0.000,  0.98,  1, 0.33, 0.00, 0.61, 0.00, 0.45, 0.80, 0.00, 0.59, 0.32, 0.00, 0.00, 0.00, 0.00, 0.00, 1.50, 1.88, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
19,  0.000,  0.98,  1, 0.38, 0.00, 0.71, 0.00, 0.45, 0.71, 0.00, 0.57, 0.36, 0.00, 0.00, 0.00, 0.00, 0.00, 1.41, 1.92, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
20,  0.000,  0.98,  1, 0.41, 0.00, 0.67, 0.00, 0.42, 0.66, 0.00, 0.57, 0.35, 0.00, 0.01, 0.00, 0.00, 0.00, 1.40, 1.89, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
21,  0.000,  0.98,  1, 0.42, 0.00, 0.67, 0.00, 0.40, 0.69, 0.00, 0.60, 0.35, 0.00, 0.01, 0.00, 0.00, 0.00, 1.36, 1.93, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
22,  0.000,  0.98,  1, 0.43, 0.00, 0.57, 0.00, 0.31, 0.83, 0.00, 0.66, 0.32, 0.00, 0.01, 0.00, 0.00, 0.00, 1.34, 1.84, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
23,  0.000,  0.98,  1, 0.47, 0.02, 0.57, 0.00, 0.28, 0.73, 0.00, 0.72, 0.33, 0.00, 0.00, 0.00, 0.00, 0.00, 1.16, 1.80, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
24,  0.000,  0.98,  1, 0.43, 0.02, 0.63, 0.00, 0.30, 0.88, 0.00, 0.76, 0.40, 0.00, 0.00, 0.09, 0.00, 0.00, 0.82, 1.58, 0.25, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
25,  0.000,  0.98,  1, 0.47, 0.20, 0.83, 0.00, 0.34, 0.79, 0.00, 0.89, 0.46, 0.06, 0.00, 0.10, 0.00, 0.00, 0.39, 1.30, 1.26, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00
26,  0.000,  0.98,  1, 0.50, 0.24, 1.01, 0.00, 0.38, 1.08, 0.00, 1.01, 0.55, 0.17, 0.00, 0.14, 0.00, 0.00, 0.11, 0.97, 2.04, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00
27,  0.000,  0.98,  1, 0.51, 0.24, 1.04, 0.00, 0.42, 1.23, 0.00, 1.09, 0.60, 0.33, 0.00, 0.16, 0.00, 0.02, 0.00, 0.61, 2.41, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
28,  0.000,  0.98,  1, 0.43, 0.06, 0.92, 0.00, 0.51, 1.55, 0.00, 1.11, 0.67, 0.49, 0.00, 0.21, 0.00, 0.06, 0.00, 0.43, 1.75, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
29,  0.000,  0.98,  1, 0.35, 0.00, 0.75, 0.00, 0.58, 1.49, 0.00, 1.17, 0.75, 0.59, 0.00, 0.20, 0.00, 0.10, 0.00, 0.33, 1.17, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
30,  0.000,  0.98,  1, 0.28, 0.00, 0.64, 0.00, 0.57, 1.35, 0.00, 1.14, 0.78, 0.69, 0.00, 0.10, 0.00, 0.16, 0.00, 0.46, 0.71, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
31,  0.000,  0.98,  1, 0.29, 0.00, 0.58, 0.00, 0.57, 1.19, 0.00, 1.17, 0.79, 0.72, 0.00, 0.15, 0.00, 0.18, 0.00, 0.48, 0.37, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
32,  0.000,  0.98,  1, 0.20, 0.00, 0.54, 0.00, 0.52, 1.18, 0.00, 1.19, 0.79, 0.78, 0.02, 0.23, 0.00, 0.22, 0.00, 0.57, 0.18, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
33,  0.000,  0.98,  1, 0.13, 0.00, 0.44, 0.00, 0.51, 1.13, 0.00, 1.33, 0.81, 0.77, 0.02, 0.34, 0.00, 0.20, 0.01, 0.60, 0.01, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
34,  0.000,  0.98,  1, 0.10, 0.08, 0.40, 0.00, 0.44, 1.09, 0.00, 1.38, 0.82, 0.67, 0.14, 0.34, 0.00, 0.16, 0.01, 0.80, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
35,  0.000,  0.98,  1, 0.07, 0.07, 0.38, 0.01, 0.45, 1.05, 0.00, 1.46, 0.79, 0.43, 0.13, 0.23, 0.00, 0.08, 0.17, 1.07, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
36,  0.000,  0.98,  1, 0.10, 0.07, 0.44, 0.01, 0.45, 0.95, 0.00, 1.46, 0.71, 0.23, 0.12, 0.22, 0.00, 0.03, 0.50, 1.43, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
37,  0.000,  0.98,  1, 0.03, 0.00, 0.47, 0.09, 0.52, 0.93, 0.00, 1.48, 0.66, 0.13, 0.03, 0.17, 0.00, 0.00, 0.88, 1.77, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
38,  0.000,  0.98,  1, 0.03, 0.00, 0.49, 0.09, 0.53, 0.80, 0.00, 1.39, 0.66, 0.15, 0.07, 0.25, 0.00, 0.00, 1.14, 1.91, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
39,  0.000,  0.98,  1, 0.00, 0.00, 0.53, 0.11, 0.54, 0.84, 0.00, 1.29, 0.66, 0.16, 0.10, 0.23, 0.00, 0.00, 1.30, 1.88, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
40,  0.000,  0.98,  1, 0.00, 0.00, 0.54, 0.03, 0.51, 0.70, 0.00, 1.28, 0.72, 0.21, 0.07, 0.29, 0.00, 0.00, 1.36, 1.83, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
41,  0.000,  0.98,  1, 0.06, 0.00, 0.74, 0.03, 0.57, 0.95, 0.01, 1.35, 0.79, 0.31, 0.06, 0.36, 0.00, 0.00, 1.13, 1.69, 0.57, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
42,  0.000,  0.98,  1, 0.20, 0.02, 0.81, 0.00, 0.57, 0.78, 0.01, 1.47, 0.89, 0.52, 0.03, 0.44, 0.00, 0.00, 0.63, 1.13, 1.63, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00
43,  0.000,  0.98,  1, 0.23, 0.02, 0.86, 0.02, 0.62, 0.87, 0.05, 1.50, 0.96, 0.74, 0.03, 0.47, 0.00, 0.00, 0.19, 0.51, 2.68, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
44,  0.000,  0.98,  1, 0.17, 0.02, 0.80, 0.02, 0.66, 0.92, 0.10, 1.57, 1.02, 1.07, 0.00, 0.40, 0.00, 0.00, 0.12, 0.05, 2.79, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
45,  0.000,  0.98,  1, 0.03, 0.00, 0.76, 0.02, 0.77, 1.34, 0.11, 1.63, 1.05, 1.19, 0.02, 0.36, 0.00, 0.00, 0.23, 0.13, 2.18, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
46,  0.000,  0.98,  1, 0.00, 0.00, 0.69, 0.00, 0.81, 1.46, 0.08, 1.67, 0.99, 1.06, 0.02, 0.38, 0.00, 0.00, 0.33, 0.26, 1.41, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
47,  0.000,  0.98,  1, 0.00, 0.00, 0.50, 0.00, 0.78, 1.33, 0.02, 1.68, 0.95, 0.79, 0.02, 0.50, 0.00, 0.02, 0.25, 0.38, 0.86, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
48,  0.000,  0.98,  1, 0.00, 0.00, 0.43, 0.00, 0.75, 1.20, 0.01, 1.79, 0.93, 0.64, 0.02, 0.64, 0.00, 0.02, 0.36, 0.67, 0.40, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
49,  0.000,  0.98,  1, 0.00, 0.00, 0.30, 0.00, 0.78, 1.12, 0.00, 1.90, 1.01, 0.78, 0.02, 0.63, 0.00, 0.02, 0.64, 1.13, 0.12, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
50,  0.000,  0.98,  1, 0.00, 0.01, 0.25, 0.00, 0.84, 1.05, 0.00, 2.01, 1.13, 0.94, 0.02, 0.59, 0.09, 0.00, 0.97, 1.44, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
51,  0.000,  0.98,  1, 0.00, 0.01, 0.15, 0.00, 0.96, 1.05, 0.00, 2.04, 1.24, 1.07, 0.00, 0.43, 0.15, 0.03, 1.09, 1.21, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
52,  0.000,  0.98,  1, 0.00, 0.06, 0.13, 0.00, 0.99, 1.10, 0.02, 1.94, 1.32, 1.16, 0.00, 0.29, 0.17, 0.05, 0.97, 0.63, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
53,  0.000,  0.98,  1, 0.00, 0.08, 0.15, 0.00, 1.03, 1.06, 0.02, 1.84, 1.32, 1.25, 0.00, 0.22, 0.15, 0.08, 0.83, 0.16, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
54,  0.000,  0.98,  1, 0.00, 0.08, 0.10, 0.00, 0.97, 0.94, 0.03, 1.69, 1.25, 1.21, 0.00, 0.14, 0.12, 0.06, 0.77, 0.09, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
55,  0.000,  0.98,  1, 0.00, 0.03, 0.15, 0.00, 0.98, 0.89, 0.01, 1.76, 1.18, 1.06, 0.00, 0.11, 0.11, 0.04, 0.92, 0.25, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
56,  0.000,  0.98,  1, 0.00, 0.00, 0.16, 0.05, 0.90, 0.91, 0.06, 1.76, 1.11, 0.83, 0.00, 0.00, 0.03, 0.01, 1.08, 0.59, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
57,  0.000,  0.98,  1, 0.00, 0.00, 0.24, 0.07, 0.88, 0.88, 0.05, 1.78, 1.09, 0.69, 0.00, 0.00, 0.00, 0.00, 1.25, 0.85, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
58,  0.000,  0.98,  1, 0.00, 0.00, 0.28, 0.07, 0.84, 0.88, 0.10, 1.70, 1.09, 0.72, 0.00, 0.00, 0.00, 0.00, 1.26, 0.73, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
59,  0.000,  0.98,  1, 0.00, 0.00, 0.27, 0.02, 0.84, 0.86, 0.05, 1.64, 1.05, 0.73, 0.00, 0.00, 0.00, 0.00, 1.10, 0.43, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
60,  0.000,  0.98,  1, 0.00, 0.03, 0.23, 0.00, 0.81, 0.93, 0.05, 1.59, 1.12, 0.83, 0.00, 0.09, 0.01, 0.00, 0.91, 0.17, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
61,  0.000,  0.98,  1, 0.00, 0.03, 0.19, 0.04, 0.72, 1.01, 0.00, 1.31, 1.05, 0.82, 0.00, 0.26, 0.04, 0.14, 0.50, 0.19, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
62,  0.000,  0.98,  1, 0.01, 0.03, 0.17, 0.04, 0.64, 1.05, 0.00, 1.01, 0.98, 0.93, 0.05, 0.52, 0.04, 0.43, 0.26, 0.14, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
63,  0.000,  0.98,  1, 0.01, 0.00, 0.21, 0.04, 0.61, 1.11, 0.00, 0.82, 0.84, 0.81, 0.10, 0.69, 0.03, 0.66, 0.00, 0.07, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
64,  0.000,  0.98,  1, 0.01, 0.01, 0.17, 0.03, 0.67, 0.97, 0.00, 1.05, 0.84, 0.85, 0.16, 0.61, 0.06, 0.56, 0.11, 0.05, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
65,  0.000,  0.98,  1, 0.00, 0.01, 0.15, 0.03, 0.78, 0.96, 0.01, 1.42, 0.95, 0.79, 0.11, 0.43, 0.06, 0.30, 0.39, 0.10, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
66,  0.000,  0.98,  1, 0.00, 0.03, 0.11, 0.06, 0.90, 0.89, 0.06, 1.81, 1.12, 1.01, 0.07, 0.24, 0.07, 0.09, 0.66, 0.20, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
67,  0.000,  0.98,  1, 0.00, 0.02, 0.20, 0.04, 1.00, 1.08, 0.10, 1.98, 1.24, 1.04, 0.01, 0.15, 0.08, 0.04, 0.95, 0.15, 0.32, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
68,  0.000,  0.98,  1, 0.00, 0.02, 0.34, 0.04, 0.95, 0.75, 0.10, 2.08, 1.33, 1.14, 0.01, 0.12, 0.24, 0.02, 1.06, 0.10, 1.51, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
69,  0.000,  0.98,  1, 0.00, 0.06, 0.50, 0.00, 0.89, 0.44, 0.06, 2.02, 1.37, 1.15, 0.00, 0.06, 0.35, 0.00, 1.22, 0.02, 2.67, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
70,  0.000,  0.98,  1, 0.00, 0.06, 0.64, 0.00, 0.89, 0.27, 0.05, 2.09, 1.41, 1.25, 0.01, 0.06, 0.36, 0.00, 1.28, 0.21, 3.37, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00
71,  0.000,  0.98,  1, 0.00, 0.06, 0.66, 0.00, 1.07, 0.69, 0.13, 2.14, 1.37, 1.23, 0.04, 0.02, 0.25, 0.00, 1.37, 0.40, 2.91, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00
