frame, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
18,  0.000,  0.98,  1, 0.09, 0.00, 0.04, 0.03, 0.00, 0.00, 0.00, 0.02, 0.44, 0.01, 0.00, 0.00, 0.00, 0.00, 0.06, 0.05, 0.12, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
19,  0.000,  0.98,  1, 0.09, 0.00, 0.04, 0.00, 0.00, 0.00, 0.00, 0.06, 0.52, 0.05, 0.00, 0.00, 0.00, 0.00, 0.13, 0.06, 0.12, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
20,  0.000,  0.98,  1, 0.09, 0.00, 0.04, 0.00, 0.00, 0.00, 0.00, 0.09, 0.59, 0.13, 0.00, 0.00, 0.00, 0.00, 0.26, 0.14, 0.20, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
21,  0.000,  0.98,  1, 0.04, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.20, 0.68, 0.30, 0.00, 0.06, 0.00, 0.00, 0.54, 0.35, 0.20, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
22,  0.000,  0.98,  1, 0.01, 0.01, 0.01, 0.00, 0.00, 0.00, 0.00, 0.32, 0.79, 0.47, 0.00, 0.09, 0.04, 0.00, 0.80, 0.54, 0.19, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
23,  0.000,  0.93,  1, 0.02, 0.08, 0.01, 0.00, 0.00, 0.00, 0.02, 0.44, 0.94, 0.59, 0.00, 0.14, 0.04, 0.00, 1.00, 0.61, 0.07, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
24,  0.000,  0.98,  1, 0.01, 0.11, 0.02, 0.00, 0.00, 0.00, 0.02, 0.55, 1.10, 0.73, 0.00, 0.17, 0.06, 0.00, 0.96, 0.50, 0.07, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
25,  0.000,  0.98,  1, 0.01, 0.16, 0.01, 0.00, 0.00, 0.00, 0.05, 0.55, 1.16, 0.80, 0.00, 0.16, 0.05, 0.02, 0.84, 0.30, 0.14, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
26,  0.000,  0.98,  1, 0.00, 0.09, 0.04, 0.00, 0.00, 0.00, 0.08, 0.50, 1.18, 0.88, 0.00, 0.14, 0.05, 0.06, 0.64, 0.13, 0.10, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
27,  0.000,  0.98,  1, 0.02, 0.06, 0.03, 0.00, 0.00, 0.00, 0.10, 0.30, 1.07, 0.83, 0.00, 0.20, 0.03, 0.14, 0.36, 0.00, 0.11, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
28,  0.000,  0.98,  1, 0.12, 0.00, 0.03, 0.00, 0.00, 0.00, 0.09, 0.14, 0.93, 0.64, 0.00, 0.46, 0.01, 0.31, 0.15, 0.00, 0.02, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
29,  0.000,  0.98,  1, 0.16, 0.00, 0.00, 0.00, 0.00, 0.00, 0.08, 0.02, 0.73, 0.37, 0.05, 0.66, 0.05, 0.39, 0.00, 0.00, 0.02, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
30,  0.000,  0.98,  1, 0.14, 0.00, 0.01, 0.00, 0.00, 0.00, 0.08, 0.00, 0.63, 0.24, 0.12, 0.77, 0.05, 0.30, 0.00, 0.07, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
31,  0.000,  0.98,  1, 0.07, 0.00, 0.05, 0.00, 0.00, 0.00, 0.05, 0.09, 0.69, 0.42, 0.17, 0.70, 0.08, 0.11, 0.19, 0.18, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
32,  0.000,  0.98,  1, 0.03, 0.00, 0.05, 0.00, 0.00, 0.00, 0.02, 0.34, 0.84, 0.64, 0.18, 0.61, 0.05, 0.00, 0.62, 0.40, 0.05, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
33,  0.000,  0.98,  1, 0.03, 0.00, 0.05, 0.00, 0.01, 0.00, 0.00, 0.58, 0.99, 0.86, 0.29, 0.47, 0.13, 0.00, 1.03, 0.56, 0.05, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
34,  0.000,  0.98,  1, 0.00, 0.03, 0.01, 0.00, 0.01, 0.00, 0.00, 0.81, 1.08, 0.85, 0.31, 0.45, 0.23, 0.00, 1.26, 0.78, 0.05, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
35,  0.000,  0.93,  1, 0.00, 0.03, 0.00, 0.00, 0.01, 0.00, 0.02, 0.84, 1.14, 0.83, 0.34, 0.51, 0.27, 0.00, 1.24, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
36,  0.000,  0.98,  1, 0.00, 0.06, 0.07, 0.00, 0.00, 0.00, 0.05, 0.82, 1.13, 0.70, 0.25, 0.58, 0.19, 0.00, 1.32, 1.20, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
37,  0.000,  0.98,  1, 0.00, 0.03, 0.09, 0.00, 0.00, 0.00, 0.07, 0.72, 1.08, 0.51, 0.29, 0.54, 0.05, 0.00, 1.38, 1.27, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
38,  0.000,  0.98,  1, 0.00, 0.03, 0.09, 0.00, 0.00, 0.00, 0.06, 0.47, 0.94, 0.34, 0.34, 0.52, 0.00, 0.00, 1.17, 1.10, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
39,  0.000,  0.98,  1, 0.09, 0.04, 0.05, 0.00, 0.00, 0.00, 0.06, 0.26, 0.82, 0.26, 0.41, 0.60, 0.09, 0.00, 0.83, 0.86, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
40,  0.000,  0.98,  1, 0.18, 0.16, 0.03, 0.00, 0.00, 0.00, 0.10, 0.12, 0.74, 0.22, 0.31, 0.64, 0.09, 0.00, 0.56, 0.70, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
41,  0.000,  0.98,  1, 0.23, 0.27, 0.03, 0.00, 0.00, 0.00, 0.11, 0.12, 0.73, 0.29, 0.18, 0.59, 0.14, 0.00, 0.58, 0.62, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
42,  0.000,  0.98,  1, 0.22, 0.29, 0.00, 0.00, 0.00, 0.00, 0.11, 0.11, 0.73, 0.20, 0.03, 0.49, 0.05, 0.00, 0.59, 0.66, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
43,  0.000,  0.98,  1, 0.26, 0.21, 0.00, 0.00, 0.00, 0.00, 0.04, 0.02, 0.71, 0.27, 0.06, 0.51, 0.05, 0.02, 0.40, 0.50, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
44,  0.000,  0.98,  1, 0.31, 0.10, 0.02, 0.00, 0.00, 0.00, 0.03, 0.00, 0.70, 0.24, 0.13, 0.55, 0.01, 0.07, 0.17, 0.42, 0.05, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
45,  0.000,  0.98,  1, 0.36, 0.06, 0.02, 0.05, 0.00, 0.00, 0.00, 0.00, 0.67, 0.28, 0.15, 0.53, 0.01, 0.10, 0.00, 0.20, 0.05, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
46,  0.000,  0.98,  1, 0.37, 0.03, 0.02, 0.05, 0.00, 0.00, 0.04, 0.00, 0.63, 0.20, 0.09, 0.53, 0.00, 0.08, 0.00, 0.17, 0.05, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
47,  0.000,  0.98,  1, 0.31, 0.03, 0.01, 0.05, 0.00, 0.00, 0.04, 0.00, 0.56, 0.22, 0.03, 0.49, 0.06, 0.03, 0.19, 0.29, 0.04, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
48,  0.000,  0.98,  1, 0.18, 0.02, 0.04, 0.00, 0.00, 0.00, 0.04, 0.06, 0.60, 0.24, 0.00, 0.59, 0.15, 0.00, 0.41, 0.53, 0.04, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
49,  0.000,  0.98,  1, 0.05, 0.00, 0.07, 0.01, 0.00, 0.00, 0.00, 0.17, 0.66, 0.36, 0.00, 0.53, 0.26, 0.00, 0.67, 0.65, 0.04, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
50,  0.000,  0.93,  1, 0.06, 0.00, 0.07, 0.01, 0.00, 0.00, 0.00, 0.25, 0.71, 0.39, 0.09, 0.58, 0.21, 0.00, 0.71, 0.61, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
51,  0.000,  0.98,  1, 0.14, 0.02, 0.03, 0.01, 0.00, 0.00, 0.02, 0.19, 0.74, 0.29, 0.10, 0.41, 0.22, 0.08, 0.49, 0.36, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
52,  0.000,  0.98,  1, 0.13, 0.02, 0.00, 0.00, 0.00, 0.00, 0.02, 0.08, 0.74, 0.20, 0.10, 0.40, 0.17, 0.21, 0.23, 0.19, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
53,  0.000,  0.98,  1, 0.08, 0.07, 0.00, 0.00, 0.00, 0.00, 0.02, 0.08, 0.74, 0.09, 0.00, 0.27, 0.23, 0.22, 0.06, 0.16, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
54,  0.000,  0.98,  1, 0.00, 0.06, 0.00, 0.02, 0.00, 0.00, 0.01, 0.21, 0.74, 0.21, 0.05, 0.31, 0.12, 0.14, 0.51, 0.51, 0.04, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
55,  0.000,  0.98,  1, 0.00, 0.06, 0.00, 0.06, 0.00, 0.00, 0.01, 0.41, 0.83, 0.27, 0.05, 0.33, 0.08, 0.01, 0.99, 0.91, 0.05, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
56,  0.000,  0.98,  1, 0.00, 0.00, 0.01, 0.13, 0.00, 0.00, 0.00, 0.51, 0.94, 0.43, 0.08, 0.45, 0.07, 0.00, 1.30, 1.12, 0.05, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
57,  0.000,  0.98,  1, 0.00, 0.00, 0.01, 0.15, 0.00, 0.00, 0.00, 0.61, 0.98, 0.48, 0.10, 0.49, 0.10, 0.00, 1.28, 1.16, 0.01, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
58,  0.000,  0.98,  1, 0.00, 0.00, 0.02, 0.17, 0.00, 0.00, 0.00, 0.56, 0.99, 0.54, 0.12, 0.42, 0.15, 0.00, 1.12, 1.10, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
59,  0.000,  0.98,  1, 0.00, 0.00, 0.01, 0.10, 0.00, 0.00, 0.00, 0.54, 0.97, 0.52, 0.11, 0.34, 0.10, 0.00, 1.08, 0.97, 0.02, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
60,  0.000,  0.98,  1, 0.00, 0.00, 0.04, 0.05, 0.00, 0.00, 0.00, 0.48, 0.98, 0.56, 0.08, 0.24, 0.06, 0.00, 0.95, 0.80, 0.08, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
61,  0.000,  0.98,  1, 0.04, 0.00, 0.03, 0.05, 0.00, 0.00, 0.00, 0.46, 0.96, 0.60, 0.10, 0.24, 0.01, 0.00, 0.95, 0.66, 0.12, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
62,  0.000,  0.98,  1, 0.04, 0.00, 0.03, 0.05, 0.00, 0.00, 0.00, 0.50, 0.97, 0.66, 0.16, 0.22, 0.01, 0.00, 0.90, 0.68, 0.12, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
63,  0.000,  0.98,  1, 0.04, 0.00, 0.10, 0.12, 0.00, 0.00, 0.00, 0.53, 0.96, 0.64, 0.12, 0.31, 0.00, 0.00, 0.88, 0.69, 0.07, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
64,  0.000,  0.98,  1, 0.00, 0.01, 0.13, 0.07, 0.00, 0.00, 0.00, 0.65, 1.03, 0.74, 0.17, 0.38, 0.00, 0.00, 0.92, 0.73, 0.02, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
65,  0.000,  0.98,  1, 0.03, 0.08, 0.13, 0.07, 0.00, 0.00, 0.00, 0.66, 1.11, 0.83, 0.09, 0.46, 0.00, 0.00, 0.92, 0.66, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
66,  0.000,  0.98,  1, 0.03, 0.08, 0.06, 0.00, 0.00, 0.00, 0.00, 0.64, 1.15, 0.89, 0.09, 0.47, 0.00, 0.08, 0.89, 0.52, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
67,  0.000,  0.98,  1, 0.03, 0.07, 0.03, 0.00, 0.00, 0.00, 0.00, 0.60, 1.16, 0.88, 0.00, 0.47, 0.05, 0.16, 0.74, 0.43, 0.05, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
68,  0.000,  0.98,  1, 0.00, 0.00, 0.03, 0.00, 0.00, 0.00, 0.00, 0.65, 1.17, 0.81, 0.00, 0.45, 0.05, 0.22, 0.63, 0.41, 0.05, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
69,  0.000,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.80, 1.23, 0.85, 0.00, 0.55, 0.05, 0.17, 0.62, 0.60, 0.05, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
70,  0.000,  0.98,  1, 0.00, 0.00, 0.02, 0.02, 0.00, 0.00, 0.00, 0.86, 1.28, 0.84, 0.00, 0.64, 0.00, 0.14, 0.67, 0.71, 0.06, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
71,  0.000,  0.93,  1, 0.00, 0.00, 0.03, 0.02, 0.00, 0.00, 0.00, 0.83, 1.28, 0.88, 0.00, 0.67, 0.00, 0.18, 0.60, 0.68, 0.08, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
