frame, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
19,  0.000,  0.98,  1, 0.04, 0.00, 0.32, 0.00, 0.30, 0.41, 0.20, 0.00, 0.00, 0.00, 0.22, 0.01, 0.05, 0.00, 0.00, 0.01, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
20,  0.000,  0.98,  1, 0.04, 0.00, 0.44, 0.00, 0.27, 0.46, 0.27, 0.05, 0.00, 0.00, 0.22, 0.03, 0.00, 0.00, 0.16, 0.18, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
21,  0.000,  0.98,  1, 0.11, 0.21, 0.40, 0.00, 0.22, 0.26, 0.32, 0.08, 0.00, 0.00, 0.22, 0.16, 0.00, 0.00, 0.53, 0.38, 0.76, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
22,  0.000,  0.98,  1, 0.07, 0.21, 0.31, 0.00, 0.13, 0.20, 0.33, 0.10, 0.00, 0.00, 0.20, 0.15, 0.00, 0.00, 1.28, 0.56, 1.67, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00
23,  0.000,  0.98,  1, 0.07, 0.26, 0.32, 0.00, 0.14, 0.08, 0.39, 0.13, 0.00, 0.00, 0.09, 0.13, 0.05, 0.00, 1.95, 0.71, 2.61, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00
24,  0.000,  0.98,  1, 0.00, 0.05, 0.50, 0.00, 0.34, 0.39, 0.45, 0.33, 0.00, 0.00, 0.03, 0.00, 0.05, 0.00, 2.27, 1.10, 2.41, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00
25,  0.000,  0.98,  1, 0.00, 0.05, 0.78, 0.00, 0.64, 0.81, 0.53, 0.65, 0.00, 0.02, 0.03, 0.00, 0.05, 0.00, 2.22, 1.55, 1.90, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00
26,  0.000,  0.98,  1, 0.00, 0.00, 0.83, 0.00, 0.87, 1.19, 0.42, 0.87, 0.00, 0.02, 0.00, 0.00, 0.00, 0.00, 1.99, 1.80, 1.10, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00
27,  0.000,  0.98,  1, 0.00, 0.00, 0.77, 0.00, 0.85, 1.13, 0.25, 0.70, 0.00, 0.02, 0.00, 0.00, 0.13, 0.00, 1.70, 1.69, 0.66, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00
28,  0.000,  0.98,  1, 0.00, 0.00, 0.70, 0.00, 0.68, 1.10, 0.17, 0.36, 0.00, 0.00, 0.00, 0.16, 0.18, 0.00, 1.22, 1.36, 0.29, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00
29,  0.000,  0.98,  1, 0.00, 0.00, 0.61, 0.00, 0.42, 0.85, 0.09, 0.11, 0.00, 0.00, 0.00, 0.30, 0.18, 0.00, 0.77, 0.99, 0.15, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
30,  0.000,  0.98,  1, 0.13, 0.00, 0.54, 0.00, 0.20, 0.72, 0.06, 0.13, 0.00, 0.00, 0.02, 0.58, 0.06, 0.00, 0.40, 0.70, 0.04, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
31,  0.000,  0.98,  1, 0.28, 0.00, 0.45, 0.00, 0.06, 0.50, 0.00, 0.27, 0.00, 0.00, 0.15, 0.75, 0.00, 0.00, 0.30, 0.62, 0.20, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
32,  0.000,  0.98,  1, 0.48, 0.06, 0.31, 0.00, 0.01, 0.28, 0.00, 0.23, 0.00, 0.00, 0.27, 0.95, 0.00, 0.00, 0.27, 0.64, 1.06, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
33,  0.000,  0.98,  1, 0.66, 0.19, 0.20, 0.00, 0.00, 0.17, 0.00, 0.14, 0.00, 0.00, 0.42, 1.03, 0.00, 0.00, 0.44, 0.76, 2.09, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
34,  0.000,  0.98,  1, 0.62, 0.19, 0.27, 0.00, 0.00, 0.04, 0.07, 0.09, 0.00, 0.00, 0.53, 1.12, 0.00, 0.00, 0.70, 0.71, 2.62, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
35,  0.000,  0.98,  1, 0.45, 0.14, 0.60, 0.00, 0.10, 0.34, 0.21, 0.32, 0.00, 0.00, 0.63, 1.09, 0.00, 0.00, 0.91, 0.66, 2.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
36,  0.000,  0.98,  1, 0.14, 0.00, 0.93, 0.00, 0.25, 0.67, 0.32, 0.55, 0.00, 0.00, 0.67, 1.17, 0.00, 0.00, 1.10, 0.71, 0.96, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00
37,  0.000,  0.98,  1, 0.03, 0.00, 1.01, 0.00, 0.38, 0.91, 0.30, 0.71, 0.00, 0.00, 0.56, 1.12, 0.00, 0.00, 1.21, 1.19, 0.24, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00
38,  0.000,  0.98,  1, 0.00, 0.00, 0.90, 0.00, 0.39, 0.76, 0.23, 0.65, 0.00, 0.00, 0.37, 1.13, 0.00, 0.00, 1.36, 1.71, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00
39,  0.000,  0.98,  1, 0.00, 0.00, 0.76, 0.00, 0.36, 0.62, 0.16, 0.50, 0.00, 0.00, 0.16, 1.06, 0.03, 0.00, 1.46, 2.13, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
40,  0.000,  0.98,  1, 0.00, 0.00, 0.74, 0.00, 0.36, 0.50, 0.15, 0.29, 0.00, 0.00, 0.02, 1.08, 0.06, 0.00, 1.53, 2.17, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
41,  0.000,  0.98,  1, 0.00, 0.00, 0.78, 0.00, 0.32, 0.49, 0.10, 0.16, 0.00, 0.00, 0.09, 1.18, 0.06, 0.01, 1.40, 2.05, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
42,  0.000,  0.98,  1, 0.00, 0.00, 0.80, 0.00, 0.25, 0.52, 0.05, 0.07, 0.00, 0.00, 0.15, 1.15, 0.04, 0.02, 1.06, 1.48, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
43,  0.000,  0.98,  1, 0.00, 0.00, 0.80, 0.00, 0.15, 0.67, 0.02, 0.06, 0.00, 0.00, 0.24, 1.02, 0.00, 0.02, 0.63, 0.89, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
44,  0.000,  0.98,  1, 0.00, 0.00, 0.78, 0.00, 0.12, 0.61, 0.00, 0.02, 0.00, 0.00, 0.25, 0.73, 0.00, 0.01, 0.39, 0.42, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
45,  0.000,  0.98,  1, 0.02, 0.00, 0.81, 0.00, 0.15, 0.51, 0.00, 0.15, 0.00, 0.00, 0.19, 0.65, 0.00, 0.01, 0.45, 0.38, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
46,  0.000,  0.98,  1, 0.02, 0.00, 0.73, 0.00, 0.20, 0.43, 0.03, 0.15, 0.00, 0.00, 0.11, 0.56, 0.00, 0.00, 0.63, 0.40, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
47,  0.000,  0.98,  1, 0.02, 0.00, 0.64, 0.00, 0.23, 0.47, 0.03, 0.22, 0.00, 0.00, 0.10, 0.65, 0.00, 0.00, 0.67, 0.47, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
48,  0.000,  0.98,  1, 0.00, 0.00, 0.53, 0.00, 0.19, 0.45, 0.03, 0.09, 0.00, 0.00, 0.10, 0.55, 0.00, 0.00, 0.46, 0.37, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
49,  0.000,  0.98,  1, 0.06, 0.03, 0.62, 0.02, 0.15, 0.42, 0.00, 0.08, 0.00, 0.00, 0.15, 0.53, 0.00, 0.01, 0.16, 0.23, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
50,  0.000,  0.98,  1, 0.07, 0.03, 0.67, 0.02, 0.06, 0.53, 0.00, 0.00, 0.00, 0.00, 0.19, 0.50, 0.00, 0.05, 0.00, 0.08, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
51,  0.000,  0.98,  1, 0.15, 0.09, 0.80, 0.08, 0.04, 0.63, 0.00, 0.00, 0.00, 0.00, 0.30, 0.50, 0.00, 0.09, 0.00, 0.03, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
52,  0.000,  0.98,  1, 0.16, 0.10, 0.68, 0.06, 0.00, 0.68, 0.00, 0.00, 0.00, 0.00, 0.28, 0.55, 0.00, 0.11, 0.00, 0.03, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
53,  0.000,  0.98,  1, 0.24, 0.34, 0.63, 0.13, 0.03, 0.69, 0.00, 0.00, 0.00, 0.00, 0.15, 0.48, 0.00, 0.07, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
54,  0.000,  0.98,  1, 0.19, 0.45, 0.49, 0.06, 0.14, 0.65, 0.00, 0.10, 0.00, 0.00, 0.04, 0.33, 0.00, 0.03, 0.42, 0.05, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
55,  0.000,  0.98,  1, 0.31, 0.64, 0.51, 0.11, 0.26, 0.51, 0.00, 0.16, 0.01, 0.00, 0.00, 0.13, 0.00, 0.00, 1.07, 0.06, 0.07, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
56,  0.000,  0.98,  1, 0.44, 0.69, 0.49, 0.13, 0.32, 0.38, 0.00, 0.22, 0.01, 0.00, 0.00, 0.01, 0.00, 0.00, 1.67, 0.30, 0.07, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
57,  0.000,  0.98,  1, 0.66, 0.78, 0.51, 0.13, 0.26, 0.32, 0.00, 0.12, 0.01, 0.00, 0.00, 0.13, 0.08, 0.00, 1.78, 0.61, 0.07, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
58,  0.000,  0.98,  1, 0.67, 0.59, 0.62, 0.08, 0.19, 0.27, 0.00, 0.06, 0.00, 0.00, 0.00, 0.29, 0.12, 0.00, 1.44, 1.08, 0.52, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00
59,  0.000,  0.98,  1, 0.71, 0.41, 0.51, 0.07, 0.11, 0.19, 0.00, 0.00, 0.00, 0.00, 0.00, 0.43, 0.12, 0.00, 1.01, 1.21, 1.60, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
60,  0.000,  0.98,  1, 0.77, 0.30, 0.38, 0.07, 0.05, 0.08, 0.00, 0.00, 0.00, 0.00, 0.00, 0.57, 0.04, 0.00, 0.47, 1.17, 2.68, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
61,  0.000,  0.98,  1, 0.83, 0.45, 0.20, 0.14, 0.00, 0.05, 0.00, 0.00, 0.00, 0.00, 0.00, 0.65, 0.00, 0.01, 0.17, 0.84, 2.87, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
62,  0.000,  0.98,  1, 0.73, 0.33, 0.25, 0.07, 0.05, 0.34, 0.00, 0.00, 0.00, 0.00, 0.08, 0.80, 0.00, 0.08, 0.00, 0.53, 2.36, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
63,  0.000,  0.98,  1, 0.51, 0.19, 0.49, 0.07, 0.16, 0.84, 0.00, 0.04, 0.00, 0.00, 0.08, 0.86, 0.00, 0.16, 0.00, 0.27, 1.45, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
64,  0.000,  0.98,  1, 0.25, 0.00, 0.67, 0.00, 0.37, 1.28, 0.08, 0.17, 0.00, 0.00, 0.08, 0.77, 0.00, 0.15, 0.18, 0.26, 0.76, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
65,  0.000,  0.98,  1, 0.09, 0.00, 0.84, 0.00, 0.60, 1.42, 0.17, 0.28, 0.02, 0.00, 0.00, 0.46, 0.11, 0.09, 0.76, 0.29, 0.32, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00
66,  0.000,  0.98,  1, 0.00, 0.00, 0.81, 0.00, 0.79, 1.27, 0.29, 0.34, 0.07, 0.00, 0.00, 0.15, 0.18, 0.00, 1.21, 0.22, 0.24, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00
67,  0.000,  0.98,  1, 0.00, 0.00, 0.75, 0.00, 0.84, 1.19, 0.34, 0.25, 0.12, 0.00, 0.04, 0.00, 0.21, 0.00, 1.43, 0.08, 0.23, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
68,  0.000,  0.98,  1, 0.00, 0.00, 0.73, 0.00, 0.81, 1.19, 0.37, 0.19, 0.13, 0.00, 0.06, 0.00, 0.14, 0.00, 1.22, 0.00, 0.11, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
69,  0.000,  0.98,  1, 0.00, 0.00, 0.83, 0.00, 0.76, 1.37, 0.38, 0.16, 0.14, 0.00, 0.10, 0.00, 0.08, 0.00, 1.10, 0.00, 0.02, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
70,  0.000,  0.98,  1, 0.00, 0.00, 0.94, 0.00, 0.68, 1.38, 0.29, 0.14, 0.09, 0.00, 0.10, 0.00, 0.13, 0.00, 1.04, 0.05, 0.09, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
71,  0.000,  0.98,  1, 0.00, 0.00, 0.96, 0.00, 0.59, 1.16, 0.23, 0.08, 0.06, 0.00, 0.08, 0.02, 0.12, 0.01, 0.70, 0.13, 0.55, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
